ID	sample_10	sample_23	sample_29	sample_36	sample_42	sample_49
ENSGMOG00000004146	0	0	0	0	0	0
ENSGMOG00000004163	0	0	1	0	0	0
ENSGMOG00000013916	4863	4077	5540	1014	4883	6974
ENSGMOG00000013927	2327	956	1547	1393	1576	1838
ENSGMOG00000013972	863	430	344	379	828	959
ENSGMOG00000020081	0	2	0	0	0	0
ENSGMOG00000013996	3079	925	1929	1433	2873	3842
ENSGMOG00000014046	6	4	15	7	19	13
ENSGMOG00000014115	4	0	5	19	2	4
ENSGMOG00000014135	17539	6558	2274	3494	13061	11278
ENSGMOG00000014155	470	302	261	326	400	365
ENSGMOG00000014166	30	33	68	44	18	18
ENSGMOG00000014216	48	27	62	30	40	51
ENSGMOG00000014240	754	545	498	491	638	652
ENSGMOG00000014272	162	84	39	46	217	202
ENSGMOG00000014288	0	0	0	0	2	0
ENSGMOG00000014299	14611	7060	7229	5338	12522	13579
ENSGMOG00000014343	2225	1515	1651	943	1953	2646
ENSGMOG00000014355	2448	1421	2300	1918	1833	2405
ENSGMOG00000014372	3	1	0	0	1	3
ENSGMOG00000014383	2158	1159	1534	996	1970	1734
ENSGMOG00000014396	9	1	7	2	6	3
ENSGMOG00000014405	24	0	1	2	53	9
ENSGMOG00000014424	492	180	240	210	499	675
ENSGMOG00000014459	50	16	10	24	89	57
ENSGMOG00000014505	118	8	56	20	68	24
ENSGMOG00000014546	716	257	436	424	829	764
ENSGMOG00000014601	565	122	178	130	994	1431
ENSGMOG00000014635	408	49	241	91	185	97
ENSGMOG00000014672	241	149	179	158	174	199
ENSGMOG00000014689	0	0	0	0	0	0
ENSGMOG00000014716	0	0	0	0	0	0
ENSGMOG00000014728	4	2	2	3	1	4
ENSGMOG00000014950	770	328	520	444	654	916
ENSGMOG00000014986	1417	776	1051	596	1619	2487
ENSGMOG00000014997	8	0	2	5	2	7
ENSGMOG00000015009	1652	1186	1983	1596	569	789
ENSGMOG00000015036	5	0	0	0	0	5
ENSGMOG00000015086	1	5	4	0	1	38
ENSGMOG00000015113	255	114	317	104	165	218
ENSGMOG00000015169	665	396	645	530	596	674
ENSGMOG00000015203	191	12	128	46	111	44
ENSGMOG00000015217	880	644	1068	801	535	468
ENSGMOG00000015225	4	0	4	6	1	2
ENSGMOG00000015236	300	235	300	156	294	329
ENSGMOG00000015243	479	226	571	505	235	547
ENSGMOG00000015268	37	8	20	52	16	16
ENSGMOG00000015298	53713	49972	59607	53970	37971	42237
ENSGMOG00000021384	7	2	6	9	7	24
ENSGMOG00000015314	2934	2139	2126	2387	1921	2396
ENSGMOG00000015343	170	78	116	85	67	76
ENSGMOG00000015369	2	0	0	0	0	0
ENSGMOG00000015383	1293	411	520	533	899	1088
ENSGMOG00000015404	643	319	601	540	519	621
ENSGMOG00000015425	2633	1109	2253	2054	1379	2009
ENSGMOG00000015491	20	2	2	11	41	13
ENSGMOG00000015503	37	7	19	15	34	39
ENSGMOG00000015548	496	213	248	194	410	503
ENSGMOG00000015617	3290	1785	1554	1133	2408	2989
ENSGMOG00000015627	2815	1710	2480	1069	3390	4730
ENSGMOG00000015652	737	244	435	476	196	282
ENSGMOG00000015691	327	151	244	268	215	306
ENSGMOG00000015707	34	64	170	251	43	26
ENSGMOG00000015771	408	124	222	144	368	395
ENSGMOG00000014491	596	267	529	203	419	1031
ENSGMOG00000014511	687	379	397	370	536	637
ENSGMOG00000014525	3898	2358	1809	1516	2993	2973
ENSGMOG00000014543	469	194	313	244	574	863
ENSGMOG00000014590	68	46	62	18	87	66
ENSGMOG00000014603	2221	718	1002	642	2425	2796
ENSGMOG00000014629	1230	588	700	510	1205	1569
ENSGMOG00000014646	133	68	157	162	134	142
ENSGMOG00000014670	211	115	217	200	162	206
ENSGMOG00000014695	277	113	166	151	285	348
ENSGMOG00000014712	3728	1885	3600	2287	1517	2065
ENSGMOG00000014757	397	234	329	206	217	328
ENSGMOG00000014774	62	6	5	1	23	15
ENSGMOG00000014804	37	14	33	44	11	11
ENSGMOG00000014826	1379	614	905	628	1513	1791
ENSGMOG00000020765	12	0	4	0	5	10
ENSGMOG00000014925	102	42	108	51	63	88
ENSGMOG00000014989	425	576	620	718	267	311
ENSGMOG00000015017	1758	1073	1843	1839	916	1481
ENSGMOG00000015095	0	2	0	0	0	0
ENSGMOG00000015112	373	109	173	116	226	341
ENSGMOG00000015159	0	3	0	2	0	3
ENSGMOG00000015168	53	18	14	100	3	8
ENSGMOG00000015221	3	1	3	10	0	1
ENSGMOG00000003056	589	336	331	217	416	452
ENSGMOG00000003083	95	15	38	26	96	70
ENSGMOG00000003131	169	22	130	44	44	131
ENSGMOG00000003378	0	0	0	0	0	0
ENSGMOG00000003403	0	0	0	0	0	0
ENSGMOG00000019698	0	0	0	0	0	0
ENSGMOG00000012882	612	11	19	62	41	12
ENSGMOG00000012911	3593	98	199	441	2577	3200
ENSGMOG00000012923	1140	252	235	237	929	647
ENSGMOG00000012929	1387	242	238	281	1632	956
ENSGMOG00000012936	75	100	121	67	43	120
ENSGMOG00000020472	52	15	41	39	44	25
ENSGMOG00000012950	137	65	109	144	45	91
ENSGMOG00000012958	0	1	1	0	0	2
ENSGMOG00000012959	221	133	586	141	218	151
ENSGMOG00000012963	133	61	124	84	86	86
ENSGMOG00000012977	391	442	198	294	260	234
ENSGMOG00000012982	65	19	23	33	80	87
ENSGMOG00000012989	210	27	173	81	118	176
ENSGMOG00000012997	6628	3949	4689	3413	5749	7509
ENSGMOG00000013001	1367	764	864	658	1258	1826
ENSGMOG00000020473	7	0	0	0	0	0
ENSGMOG00000013009	1140	1318	3140	2008	727	876
ENSGMOG00000013017	133	36	55	53	103	121
ENSGMOG00000013035	3060	695	954	653	1489	1363
ENSGMOG00000013045	1393	702	1747	872	851	1412
ENSGMOG00000013083	16	3	12	13	20	33
ENSGMOG00000013089	722	225	436	306	969	1095
ENSGMOG00000013112	2590	1615	2066	1494	2754	2683
ENSGMOG00000013122	5319	2853	2884	2282	3621	3800
ENSGMOG00000013131	1660	5638	1154	304	1415	2338
ENSGMOG00000013136	11627	9732	10510	8781	13731	12431
ENSGMOG00000013145	262	220	398	201	214	275
ENSGMOG00000013152	574	361	639	359	359	614
ENSGMOG00000013162	726	175	360	287	451	532
ENSGMOG00000012833	2420	1241	1824	1362	1749	2092
ENSGMOG00000012840	1332	692	904	1103	417	479
ENSGMOG00000012852	568	451	309	381	530	593
ENSGMOG00000012859	160	81	95	97	64	91
ENSGMOG00000012865	239	75	148	92	179	200
ENSGMOG00000012899	169	31	22	15	1013	176
ENSGMOG00000012908	172	121	106	116	207	242
ENSGMOG00000012930	918	285	791	378	793	1004
ENSGMOG00000012945	102	57	53	39	82	113
ENSGMOG00000012956	79	55	30	29	27	33
ENSGMOG00000012965	908	383	258	382	530	478
ENSGMOG00000012986	3176	2190	2813	2918	3097	3627
ENSGMOG00000013007	15	0	0	2	19	5
ENSGMOG00000013012	898	225	430	283	475	607
ENSGMOG00000013040	1481	571	979	906	1155	1284
ENSGMOG00000013091	9	6	14	7	0	0
ENSGMOG00000005719	1	0	0	0	0	2
ENSGMOG00000005724	0	0	1	0	0	1
ENSGMOG00000005755	18	15	856	28	45	62
ENSGMOG00000008463	249	140	327	147	164	232
ENSGMOG00000008481	4162	1748	1547	1042	6070	6397
ENSGMOG00000008483	19	12	39	37	6	12
ENSGMOG00000008489	1951	2047	2184	2298	891	1177
ENSGMOG00000019834	0	0	0	0	0	0
ENSGMOG00000008496	3	0	6	2	8	1
ENSGMOG00000008505	393	173	94	159	197	214
ENSGMOG00000008510	4361	2533	1092	1345	1861	2411
ENSGMOG00000008548	38	44	38	17	33	52
ENSGMOG00000008564	26	12	12	11	26	17
ENSGMOG00000008581	3167	2122	2436	1593	2681	3755
ENSGMOG00000008594	1689	784	1013	898	1185	1384
ENSGMOG00000008683	71	20	24	19	58	62
ENSGMOG00000008721	0	0	0	0	2	1
ENSGMOG00000019836	27	1	1	10	11	8
ENSGMOG00000016890	858	442	978	651	690	928
ENSGMOG00000016934	629	177	313	257	333	505
ENSGMOG00000016946	32292	12308	8304	10743	29384	16674
ENSGMOG00000016967	319	84	94	55	170	112
ENSGMOG00000021388	0	0	0	0	0	0
ENSGMOG00000017194	651	512	704	574	546	623
ENSGMOG00000017219	157	46	92	88	89	134
ENSGMOG00000017245	8	3	10	6	12	1
ENSGMOG00000017255	665	465	424	293	521	774
ENSGMOG00000017279	707	311	339	290	555	585
ENSGMOG00000017304	6	7	2	4	42	6
ENSGMOG00000017337	6	0	3	1	8	1
ENSGMOG00000017352	6	1	5	0	18	50
ENSGMOG00000017380	6	3	0	1	17	3
ENSGMOG00000017393	26	3	11	6	10	14
ENSGMOG00000017411	1924	3351	2239	2747	291	466
ENSGMOG00000017427	2	0	2	3	1	1
ENSGMOG00000017933	209	40	89	137	231	35
ENSGMOG00000018009	20	9	26	7	5	1
ENSGMOG00000018023	1811	1252	1123	1872	941	873
ENSGMOG00000018033	2650	1419	2153	1445	2514	3174
ENSGMOG00000018053	192	31	40	75	103	148
ENSGMOG00000018074	25	4	7	13	7	3
ENSGMOG00000018078	2002	1247	1168	878	1974	1960
ENSGMOG00000018102	0	0	1	3	0	2
ENSGMOG00000018123	2	1	0	0	0	0
ENSGMOG00000018139	406	384	248	205	536	497
ENSGMOG00000018151	112	37	124	27	190	62
ENSGMOG00000018182	0	0	0	0	0	0
ENSGMOG00000018201	5643	6418	8663	10281	3253	3742
ENSGMOG00000018227	238	170	357	158	188	205
ENSGMOG00000018234	4153	1813	3095	2056	2420	3103
ENSGMOG00000018245	3	2	4	4	56	13
ENSGMOG00000018259	0	1	4	1	25	2
ENSGMOG00000018271	0	0	2	0	8	2
ENSGMOG00000018294	5045	2055	1966	1465	2785	4438
ENSGMOG00000018301	0	0	0	0	0	0
ENSGMOG00000018309	2	0	7	0	1	4
ENSGMOG00000018324	165	47	125	107	79	96
ENSGMOG00000018358	0	0	0	0	0	0
ENSGMOG00000018376	2	5	0	18	1	2
ENSGMOG00000018391	293	197	234	188	77	254
ENSGMOG00000018437	511	305	582	882	274	400
ENSGMOG00000018467	781	487	1253	1439	547	509
ENSGMOG00000018494	704	1033	1261	1936	466	391
ENSGMOG00000018501	753	1263	1257	1760	459	451
ENSGMOG00000018511	51	7	12	14	31	12
ENSGMOG00000018541	373	331	159	232	148	222
ENSGMOG00000018557	0	0	0	0	0	0
ENSGMOG00000018572	9	2	1	0	4	2
ENSGMOG00000003333	1718	895	1649	1372	4111	3011
ENSGMOG00000003339	130	86	71	48	164	236
ENSGMOG00000003363	211	14	17	15	193	268
ENSGMOG00000003389	4173	3267	2556	1745	2884	2488
ENSGMOG00000003404	16541	6137	6480	5468	5560	3544
ENSGMOG00000003504	861	396	368	369	822	976
ENSGMOG00000003558	222	215	384	419	274	330
ENSGMOG00000000702	10	424	604	1364	857	14
ENSGMOG00000000731	392	140	217	127	359	495
ENSGMOG00000000747	675	326	345	404	416	558
ENSGMOG00000000758	187	19	38	66	77	67
ENSGMOG00000000774	401	151	311	223	415	602
ENSGMOG00000000839	76	28	58	50	63	91
ENSGMOG00000000855	7	8	1	7	7	9
ENSGMOG00000000860	393	176	471	202	282	362
ENSGMOG00000020835	22	27	28	34	20	22
ENSGMOG00000000877	2052	844	1212	857	1531	1645
ENSGMOG00000000932	200	168	317	221	369	295
ENSGMOG00000000955	2505	3882	3732	1938	1114	957
ENSGMOG00000000972	49	18	59	27	16	13
ENSGMOG00000001032	122	36	43	61	41	25
ENSGMOG00000001051	18	1	3	7	31	10
ENSGMOG00000001060	52	27	10	8	39	47
ENSGMOG00000001082	418	116	218	169	272	423
ENSGMOG00000001097	4461	3806	2969	2148	2016	2062
ENSGMOG00000000504	1033	109	152	137	792	939
ENSGMOG00000000516	166	40	56	51	61	118
ENSGMOG00000000530	143	62	104	63	113	132
ENSGMOG00000000547	2	1	1	2	0	3
ENSGMOG00000010733	66	46	34	55	31	25
ENSGMOG00000010856	4130	2277	2477	1835	3433	4570
ENSGMOG00000010862	336	201	307	189	225	296
ENSGMOG00000010880	2019	1043	1484	340	1239	1623
ENSGMOG00000010894	10	0	0	0	2	2
ENSGMOG00000010899	3563	1477	2374	1788	2945	3730
ENSGMOG00000010959	4220	1223	1737	2330	796	1051
ENSGMOG00000010966	134	53	139	79	103	91
ENSGMOG00000010985	568	1343	1403	1636	488	662
ENSGMOG00000011004	2602	1550	2264	2583	1627	1953
ENSGMOG00000011021	136	80	103	85	152	264
ENSGMOG00000011043	1	0	7	4	4	5
ENSGMOG00000011050	551	382	701	245	424	539
ENSGMOG00000011062	30	19	30	22	18	14
ENSGMOG00000011085	120	115	248	101	130	73
ENSGMOG00000011100	965	513	652	412	811	869
ENSGMOG00000011105	2311	7456	5696	6460	1543	1305
ENSGMOG00000011119	690	382	553	337	586	659
ENSGMOG00000011149	4	6	0	3	4	0
ENSGMOG00000011153	1316	594	736	611	1177	1307
ENSGMOG00000011166	3264	1983	2083	1290	3163	3673
ENSGMOG00000011178	1467	711	827	658	947	1135
ENSGMOG00000009811	3	3	0	0	0	0
ENSGMOG00000009815	2	0	0	0	0	0
ENSGMOG00000009823	3953	1431	2034	1325	2962	3447
ENSGMOG00000009850	165	113	161	73	158	237
ENSGMOG00000009867	498	214	239	124	373	290
ENSGMOG00000009888	87	26	62	28	56	51
ENSGMOG00000009907	738	446	646	780	569	747
ENSGMOG00000001251	616	1055	2126	907	217	383
ENSGMOG00000001257	90	65	137	168	11	6
ENSGMOG00000001295	2	0	0	0	0	0
ENSGMOG00000001307	760	603	777	585	475	895
ENSGMOG00000001332	220	57	120	53	162	87
ENSGMOG00000001336	2312	1215	1701	1067	1879	2447
ENSGMOG00000001350	412	217	366	203	293	375
ENSGMOG00000001358	314	149	141	129	279	231
ENSGMOG00000001371	293	201	207	175	426	910
ENSGMOG00000001406	1469	985	1067	1141	1084	1191
ENSGMOG00000001475	106	28	95	117	7	1
ENSGMOG00000001484	89	32	98	101	66	37
ENSGMOG00000001508	634	290	360	236	603	583
ENSGMOG00000001534	7	0	3	0	3	1
ENSGMOG00000001565	329	196	424	230	300	446
ENSGMOG00000001597	590	338	773	696	541	534
ENSGMOG00000016566	156	69	66	73	167	187
ENSGMOG00000016572	1	0	1	2	2	1
ENSGMOG00000016601	0	0	0	0	0	0
ENSGMOG00000016610	13	4	2	3	5	3
ENSGMOG00000016650	3130	1472	1688	1306	2050	2373
ENSGMOG00000016665	17	11	4	1	4	2
ENSGMOG00000016674	6	4	3	6	1	1
ENSGMOG00000016682	4703	956	1562	1961	6730	4249
ENSGMOG00000016715	18896	2614	2855	3839	21980	19114
ENSGMOG00000016729	1727	956	1195	1183	1610	2123
ENSGMOG00000016746	3300	8902	3142	2243	8021	3598
ENSGMOG00000016799	3	0	2	2	0	0
ENSGMOG00000016814	54	2	7	2	13	8
ENSGMOG00000016830	471	339	393	338	476	548
ENSGMOG00000022094	9	9	13	19	4	4
ENSGMOG00000020780	11	26	39	24	12	11
ENSGMOG00000016853	62	66	89	62	97	80
ENSGMOG00000016862	1017	476	391	339	779	912
ENSGMOG00000016870	2725	1424	2276	1655	2153	2544
ENSGMOG00000016889	178	151	138	137	126	174
ENSGMOG00000010124	17	13	8	0	11	9
ENSGMOG00000010143	1435	577	831	729	1041	1317
ENSGMOG00000010167	29	5	34	9	24	12
ENSGMOG00000010178	93	99	108	133	95	30
ENSGMOG00000010193	9315	3351	1848	1121	9938	10685
ENSGMOG00000020535	0	0	1	2	0	1
ENSGMOG00000010200	2609	944	1225	1121	1883	2316
ENSGMOG00000010227	12	0	0	1	1	0
ENSGMOG00000010237	73	79	171	32	45	166
ENSGMOG00000010244	6	0	0	1	0	2
ENSGMOG00000010256	462	510	803	716	119	226
ENSGMOG00000010293	0	0	0	0	0	0
ENSGMOG00000010309	53	34	15	8	17	11
ENSGMOG00000010339	9538	2617	4632	3639	8018	9186
ENSGMOG00000010395	276	41	148	11	62	113
ENSGMOG00000010407	821789	344778	390053	267939	522444	546993
ENSGMOG00000010437	486	214	285	516	375	393
ENSGMOG00000010455	1242	591	625	443	761	1092
ENSGMOG00000010469	97	28	43	64	98	25
ENSGMOG00000010488	47	5	37	22	6	2
ENSGMOG00000010498	56	89	81	91	67	81
ENSGMOG00000010502	72	19	42	44	158	164
ENSGMOG00000010512	41749	21981	22761	36472	17337	17178
ENSGMOG00000010519	78	156	169	100	40	47
ENSGMOG00000010554	0	0	0	0	0	0
ENSGMOG00000005559	222	325	161	164	161	116
ENSGMOG00000005663	958	672	360	402	526	491
ENSGMOG00000005831	63	11	32	17	50	53
ENSGMOG00000005847	1422	473	704	634	1197	1494
ENSGMOG00000005880	269	82	165	46	313	378
ENSGMOG00000005899	156	29	118	146	162	131
ENSGMOG00000005918	65	34	83	66	43	46
ENSGMOG00000005941	0	3	7	4	0	0
ENSGMOG00000005953	10	2	6	3	21	0
ENSGMOG00000005979	83	50	438	117	21	13
ENSGMOG00000006019	113	41	145	40	55	37
ENSGMOG00000006038	233	83	406	396	322	144
ENSGMOG00000006049	873	489	667	499	660	1131
ENSGMOG00000006068	2936	2067	2591	1814	3010	5327
ENSGMOG00000006079	241	45	68	48	204	270
ENSGMOG00000006109	285	124	139	96	251	378
ENSGMOG00000006124	12079	10867	14972	13417	9331	12873
ENSGMOG00000006160	4	0	0	0	0	0
ENSGMOG00000006169	323	173	253	212	297	320
ENSGMOG00000006195	218	124	123	125	142	204
ENSGMOG00000006202	2906	1238	1970	2511	2143	2643
ENSGMOG00000006235	3520	1827	3804	2926	5291	2770
ENSGMOG00000006269	15144	12402	18482	26952	18242	9743
ENSGMOG00000006288	1691	863	1680	857	1717	1409
ENSGMOG00000016660	5095	5324	7733	10038	1103	1281
ENSGMOG00000016696	111	69	75	68	49	85
ENSGMOG00000016708	1297	720	1341	912	1365	1067
ENSGMOG00000016756	6	6	15	9	2	1
ENSGMOG00000016760	252	305	528	155	360	345
ENSGMOG00000016778	6	3	2	0	10	10
ENSGMOG00000016793	5233	5809	7488	5216	4618	5086
ENSGMOG00000016823	6083	2633	3374	2243	3855	5540
ENSGMOG00000017130	240	84	112	83	153	223
ENSGMOG00000017153	36	20	14	21	19	26
ENSGMOG00000017178	2152	813	775	784	2234	2293
ENSGMOG00000017221	672	424	1338	675	554	565
ENSGMOG00000017266	5047	2354	4270	3236	2722	4105
ENSGMOG00000017353	932	328	684	486	442	611
ENSGMOG00000017368	968	680	662	538	840	709
ENSGMOG00000017392	0	0	0	1	0	0
ENSGMOG00000017399	1528	674	1387	1154	1172	1357
ENSGMOG00000017463	18	7	12	14	1	3
ENSGMOG00000017474	319	106	81	90	290	329
ENSGMOG00000017484	0	3	1	0	0	0
ENSGMOG00000017495	92	7	5	36	4	20
ENSGMOG00000017505	1199	858	798	508	878	1146
ENSGMOG00000017511	1	0	1	1	4	8
ENSGMOG00000017520	305	42	47	51	237	61
ENSGMOG00000017641	42363	24998	49394	41877	23639	19752
ENSGMOG00000004324	450	107	280	174	208	235
ENSGMOG00000004352	135	58	63	153	235	106
ENSGMOG00000004393	0	0	1	0	0	0
ENSGMOG00000004408	295	199	377	182	185	219
ENSGMOG00000004429	12	0	3	1	7	13
ENSGMOG00000004447	310	159	316	207	205	248
ENSGMOG00000004464	338	243	584	309	326	344
ENSGMOG00000004488	1401	401	991	704	1018	1256
ENSGMOG00000004668	503	270	299	507	645	190
ENSGMOG00000004684	907	546	1331	1563	318	450
ENSGMOG00000004715	2646	1072	329	348	2983	3213
ENSGMOG00000004722	77	6	4	8	17	33
ENSGMOG00000004756	20693	17154	21500	21064	17266	19374
ENSGMOG00000004772	0	0	0	0	0	0
ENSGMOG00000004787	0	0	0	0	0	0
ENSGMOG00000004803	0	0	0	0	0	0
ENSGMOG00000004820	3357	1188	1430	2071	2749	2992
ENSGMOG00000004930	13747	7402	9214	5314	13558	15316
ENSGMOG00000004956	845	309	701	348	955	733
ENSGMOG00000005019	2203	1503	2521	1153	1473	1804
ENSGMOG00000005081	12607	6383	8969	8882	8523	12196
ENSGMOG00000020055	4	6	13	5	2	3
ENSGMOG00000021226	0	0	0	0	0	0
ENSGMOG00000005250	893	437	557	363	470	582
ENSGMOG00000005274	533	189	352	329	344	444
ENSGMOG00000005289	6	41	15	18	3	5
ENSGMOG00000005309	423	484	267	203	48	31
ENSGMOG00000013042	961	605	433	424	583	798
ENSGMOG00000013049	626	271	281	135	405	364
ENSGMOG00000013062	632	447	440	293	652	703
ENSGMOG00000013070	240	147	98	75	262	268
ENSGMOG00000013081	4653	1620	2005	1736	2956	3239
ENSGMOG00000013101	162	65	66	33	105	168
ENSGMOG00000013107	74	31	11	77	52	83
ENSGMOG00000013130	423	379	524	172	981	743
ENSGMOG00000013135	2079	1114	1377	919	1899	2013
ENSGMOG00000013148	210	46	57	79	42	20
ENSGMOG00000013161	0	0	0	0	1	0
ENSGMOG00000013172	1	0	0	0	2	3
ENSGMOG00000013188	178	21	5	21	45	9
ENSGMOG00000013208	981	323	171	224	534	668
ENSGMOG00000013215	569	581	445	371	440	660
ENSGMOG00000013219	1565	899	1038	614	1285	1335
ENSGMOG00000013252	350	140	119	75	399	436
ENSGMOG00000013259	310	498	201	247	203	87
ENSGMOG00000013279	0	0	0	0	0	0
ENSGMOG00000013299	1142	1248	1176	635	1397	1535
ENSGMOG00000013312	21	10	10	16	9	8
ENSGMOG00000013321	67	15	18	39	32	23
ENSGMOG00000016701	971	616	1355	653	700	1163
ENSGMOG00000016754	43	17	28	22	25	49
ENSGMOG00000016764	4837	3261	2617	977	2710	2565
ENSGMOG00000016776	72	52	25	14	17	11
ENSGMOG00000016809	1242	750	666	473	798	836
ENSGMOG00000016818	35	53	18	9	19	30
ENSGMOG00000016845	202	87	106	41	278	246
ENSGMOG00000016860	4	1	3	5	7	0
ENSGMOG00000016938	17	5	42	11	23	3
ENSGMOG00000016961	188	100	118	111	147	156
ENSGMOG00000016965	413	296	711	417	293	113
ENSGMOG00000016977	4	0	0	6	2	4
ENSGMOG00000016994	47	23	49	28	11	10
ENSGMOG00000017001	1964	1544	1804	1441	1660	2004
ENSGMOG00000017063	0	3	0	0	0	0
ENSGMOG00000017082	1	2	6	5	0	0
ENSGMOG00000017090	18	7	15	29	13	6
ENSGMOG00000017103	425	179	206	168	180	336
ENSGMOG00000017124	2942	2005	3211	2029	2476	3428
ENSGMOG00000017147	3	1	148	10	46	31
ENSGMOG00000011865	0	0	0	0	0	0
ENSGMOG00000011867	10	0	6	7	8	51
ENSGMOG00000010169	0	0	0	0	0	0
ENSGMOG00000010179	80	23	33	42	143	116
ENSGMOG00000010188	2500	1081	2698	1875	1767	2347
ENSGMOG00000010228	333	282	345	327	187	184
ENSGMOG00000010235	0	3	2	0	2	1
ENSGMOG00000010245	511	194	375	159	576	549
ENSGMOG00000010249	2110	1588	1586	1310	1260	1457
ENSGMOG00000010262	665	42	23	24	120	100
ENSGMOG00000010288	0	0	3	0	0	0
ENSGMOG00000010297	2144	1003	1047	1112	1390	1658
ENSGMOG00000010324	12	112	9	8	13	14
ENSGMOG00000010352	0	0	0	0	0	0
ENSGMOG00000010361	0	0	0	0	0	0
ENSGMOG00000010366	842	48	48	20	26	26
ENSGMOG00000010404	0	0	0	0	0	0
ENSGMOG00000010406	3	23	5	65	24	13
ENSGMOG00000010419	486	231	365	230	591	1015
ENSGMOG00000010435	1111	582	678	447	1185	1323
ENSGMOG00000010442	43	5	8	4	8	8
ENSGMOG00000010456	0	0	0	0	0	0
ENSGMOG00000010464	3	0	0	0	0	2
ENSGMOG00000010483	15	7	9	12	15	1
ENSGMOG00000010500	0	0	0	1	0	0
ENSGMOG00000020177	18	0	17	4	0	0
ENSGMOG00000002231	72	24	31	18	87	77
ENSGMOG00000002239	296	86	76	37	127	148
ENSGMOG00000002353	1669	734	663	414	1358	1963
ENSGMOG00000002383	0	0	0	0	0	2
ENSGMOG00000002389	36	20	40	12	20	9
ENSGMOG00000002416	1209	619	532	310	822	1025
ENSGMOG00000002430	898	408	1650	728	664	930
ENSGMOG00000002479	0	0	0	0	0	0
ENSGMOG00000002514	92	240	46	39	652	342
ENSGMOG00000002554	851	413	776	608	796	918
ENSGMOG00000002576	241	81	440	596	104	60
ENSGMOG00000002607	0	0	0	0	1	0
ENSGMOG00000002636	278	171	130	132	183	227
ENSGMOG00000002647	50	6	2	17	5	17
ENSGMOG00000002686	6	3	8	9	9	13
ENSGMOG00000002706	378	121	246	156	407	504
ENSGMOG00000021168	3	4	0	4	0	1
ENSGMOG00000002734	1221	731	653	801	878	1037
ENSGMOG00000010688	1983	1046	1798	1695	1124	1304
ENSGMOG00000010698	0	0	65	0	0	0
ENSGMOG00000010737	69	94	101	44	20	19
ENSGMOG00000010747	696	831	920	548	1332	979
ENSGMOG00000010753	368	236	296	252	276	382
ENSGMOG00000010773	198	73	192	71	119	78
ENSGMOG00000010785	3683	2587	2573	2018	2505	2389
ENSGMOG00000010793	2065	1308	2175	1746	1834	2279
ENSGMOG00000010808	130	31	41	22	205	241
ENSGMOG00000010816	67	14	16	8	16	16
ENSGMOG00000010840	540	334	494	413	381	672
ENSGMOG00000010854	4868	969	1722	983	2915	4454
ENSGMOG00000010874	739	413	503	361	357	758
ENSGMOG00000010941	34	13	12	23	20	10
ENSGMOG00000010962	1776	880	1236	606	2227	2455
ENSGMOG00000010969	0	0	0	0	0	0
ENSGMOG00000010978	0	0	0	0	0	0
ENSGMOG00000010995	19299	11867	9041	6219	14352	21991
ENSGMOG00000011012	102	37	9	29	40	107
ENSGMOG00000011023	2486	2105	1644	1927	2758	2622
ENSGMOG00000011042	3	3	0	2	0	0
ENSGMOG00000011065	16	2	14	4	22	9
ENSGMOG00000011076	194	81	174	65	153	187
ENSGMOG00000011082	312	292	402	150	73	141
ENSGMOG00000011094	237	90	74	49	236	310
ENSGMOG00000011104	719	420	617	329	629	623
ENSGMOG00000017566	0	0	0	3	0	2
ENSGMOG00000017575	568	330	386	195	625	694
ENSGMOG00000019833	0	0	0	0	0	0
ENSGMOG00000017586	792	463	606	358	634	712
ENSGMOG00000017608	659	801	597	630	624	625
ENSGMOG00000017616	36	30	12	14	15	15
ENSGMOG00000017719	0	0	0	0	0	0
ENSGMOG00000017745	286	183	173	155	219	332
ENSGMOG00000017764	19	1	4	2	0	0
ENSGMOG00000017787	1654	997	1363	847	1806	2153
ENSGMOG00000017799	6	0	2	0	1	5
ENSGMOG00000017817	6	4	21	10	3	10
ENSGMOG00000017897	1574	992	1353	951	1212	1348
ENSGMOG00000017954	2677	3216	2243	1706	1601	3197
ENSGMOG00000017970	40056	34911	38764	37308	28433	34199
ENSGMOG00000017983	10	6	23	17	18	63
ENSGMOG00000018027	4185	8215	6597	2807	2951	3243
ENSGMOG00000018043	167	94	187	84	263	317
ENSGMOG00000018063	0	0	0	0	3	0
ENSGMOG00000018084	117	45	28	42	50	88
ENSGMOG00000018093	52	23	25	14	29	40
ENSGMOG00000018099	601	428	559	260	460	378
ENSGMOG00000018108	228	165	481	66	136	85
ENSGMOG00000018127	17	4	9	15	19	6
ENSGMOG00000008621	37	44	9	12	5	22
ENSGMOG00000019851	2	3	8	17	0	0
ENSGMOG00000008656	1180	831	614	401	998	1340
ENSGMOG00000008670	492	290	428	212	420	637
ENSGMOG00000008677	452	252	334	120	305	374
ENSGMOG00000008686	0	0	0	0	0	0
ENSGMOG00000008692	3025	3089	3587	6297	731	473
ENSGMOG00000008700	18926	13483	12489	19489	10663	9560
ENSGMOG00000008704	4588	1422	2310	3088	6090	4808
ENSGMOG00000008711	28	14	64	38	16	15
ENSGMOG00000008754	372	273	499	369	292	318
ENSGMOG00000008770	2	2	3	4	1	0
ENSGMOG00000016811	789	539	725	452	607	605
ENSGMOG00000016840	469	295	328	258	399	431
