ID	sample_3	sample_8	sample_14	sample_20	sample_27	sample_33	sample_39
ENSGMOG00000001991	0	0	0	0	0	0	0
ENSGMOG00000019955	3	0	1	0	1	1	0
ENSGMOG00000002003	393	676	382	548	372	202	87
ENSGMOG00000002007	53	98	89	60	164	62	54
ENSGMOG00000002029	8	10	8	3	0	3	2
ENSGMOG00000002062	1458	1027	991	710	880	487	423
ENSGMOG00000002080	1171	1025	1000	594	1012	716	1201
ENSGMOG00000002131	110	112	239	119	67	139	279
ENSGMOG00000002155	671	1181	8	876	1452	147	2475
ENSGMOG00000002187	2149	1579	2323	1424	2703	1999	427
ENSGMOG00000002225	133076	84886	59667	78840	104922	44949	130894
ENSGMOG00000002244	630	674	710	4653	1084	1026	66
ENSGMOG00000002269	1	0	1	0	2	0	0
ENSGMOG00000002293	3	0	0	0	2	0	0
ENSGMOG00000002305	936	1004	1030	820	1533	835	70
ENSGMOG00000002345	544	542	766	295	838	421	116
ENSGMOG00000002390	208	273	155	115	284	318	44
ENSGMOG00000002400	261	621	418	233	577	463	256
ENSGMOG00000002409	832	931	670	839	1403	834	2394
ENSGMOG00000002435	3105	2622	3076	2571	5276	5307	319
ENSGMOG00000002510	350	744	321	680	667	391	806
ENSGMOG00000002524	1016	920	815	771	1455	670	264
ENSGMOG00000002535	159	138	213	177	3	27	31
ENSGMOG00000002545	30670	27374	28190	15595	2844	1697	39255
ENSGMOG00000002552	162	253	214	559	301	226	60
ENSGMOG00000002562	1627	673	2601	574	1470	542	3480
ENSGMOG00000002587	16	20	34	1	46	15	15
ENSGMOG00000002593	12	19	16	0	30	1	0
ENSGMOG00000002677	251	231	219	117	208	112	633
ENSGMOG00000002709	474	589	484	1060	1055	627	27
ENSGMOG00000002739	0	1	2	0	0	0	0
ENSGMOG00000002743	184	268	266	115	440	229	28
ENSGMOG00000002826	1757	1731	1688	1347	2660	1169	402
ENSGMOG00000002854	0	1	0	0	0	0	0
ENSGMOG00000002863	0	0	0	0	0	0	0
ENSGMOG00000002886	34	48	58	21	21	21	35
ENSGMOG00000002950	952	1065	942	616	1367	664	182
ENSGMOG00000004976	451	507	450	959	759	226	558
ENSGMOG00000004983	0	1	3	0	0	6	0
ENSGMOG00000004992	162	205	163	156	328	181	9
ENSGMOG00000005009	633	618	529	407	789	424	30
ENSGMOG00000005048	2	1	22	0	1	2	0
ENSGMOG00000005068	0	0	0	0	0	0	0
ENSGMOG00000005073	0	0	1	0	3	2	6
ENSGMOG00000005099	114	137	181	118	240	154	87
ENSGMOG00000005129	1159	1242	1029	801	1494	692	1739
ENSGMOG00000005155	3	1	3	9	0	8	0
ENSGMOG00000005168	2837	1913	1456	1128	2105	1349	782
ENSGMOG00000005218	6	6	10	2	11	17	3
ENSGMOG00000005230	231	379	906	248	359	264	443
ENSGMOG00000005264	27	28	42	17	22	31	64
ENSGMOG00000005302	104	48	378	1	12	229	2
ENSGMOG00000005361	2	6	4	1	4	6	6
ENSGMOG00000005368	116	145	134	79	170	111	43
ENSGMOG00000005392	26	70	97	10	48	27	16
ENSGMOG00000005420	366	117	176	96	329	133	574
ENSGMOG00000005433	379	532	675	796	939	477	792
ENSGMOG00000005464	456	142	236	85	158	101	174
ENSGMOG00000005491	282	477	379	284	285	64	4960
ENSGMOG00000005506	231	330	233	145	439	415	30
ENSGMOG00000005520	291	155	165	150	255	206	20
ENSGMOG00000005549	1697	1287	1042	660	1723	1219	288
ENSGMOG00000020848	4	1	2	2	5	11	0
ENSGMOG00000005620	190	222	209	125	430	218	85
ENSGMOG00000005655	177	451	113	76	137	153	37
ENSGMOG00000005713	85	108	67	36	192	106	31
ENSGMOG00000005791	43583	42945	27314	43003	54668	31005	84854
ENSGMOG00000005801	217	207	546	230	494	284	1032
ENSGMOG00000005820	2664	1926	2127	2712	3042	1418	3435
ENSGMOG00000005841	2	3	0	12	7	1	0
ENSGMOG00000005853	389	435	449	618	620	395	386
ENSGMOG00000005882	972	773	733	786	1106	624	2395
ENSGMOG00000005898	0	0	0	0	0	0	0
ENSGMOG00000005913	187	343	288	198	626	204	41
ENSGMOG00000005935	18	13	43	13	51	62	5
ENSGMOG00000005948	434	487	289	221	414	366	33
ENSGMOG00000005959	406	405	249	156	266	262	16
ENSGMOG00000005965	251	269	175	70	254	183	1
ENSGMOG00000005969	856	973	995	902	1848	1006	648
ENSGMOG00000006013	24	1	3	0	0	11	0
ENSGMOG00000006048	292	379	478	171	422	190	380
ENSGMOG00000006060	4034	3240	4647	2940	4436	1942	3467
ENSGMOG00000006081	644	1193	823	921	1297	657	397
ENSGMOG00000006104	1618	1439	1873	1238	2002	1202	2833
ENSGMOG00000006122	36	27	23	21	51	14	8
ENSGMOG00000006138	862	992	727	241	971	686	38
ENSGMOG00000006188	747	579	642	422	723	487	247
ENSGMOG00000006198	2205	2172	1764	937	2111	1619	965
ENSGMOG00000006227	69	117	111	192	245	176	272
ENSGMOG00000006248	1100	1731	962	1762	1479	1252	1532
ENSGMOG00000006259	23482	28582	18553	19286	29512	17160	28416
ENSGMOG00000006287	53	61	86	54	152	51	4
ENSGMOG00000006300	2987	2735	2750	1203	4778	3328	79
ENSGMOG00000006345	3924	3833	2195	4822	2776	1745	7145
ENSGMOG00000006362	1662	885	764	1286	853	721	551
ENSGMOG00000006392	3241	3614	3681	2915	4834	2739	7269
ENSGMOG00000006415	39	28	24	29	45	12	47
ENSGMOG00000006420	10	27	48	17	58	3	5
ENSGMOG00000006430	46	16	0	3	0	2	0
ENSGMOG00000006464	2320	2818	1711	805	2662	1356	486
ENSGMOG00000006532	13	101	356	42	584	86	146
ENSGMOG00000006565	2480	2920	2386	2408	2792	1777	6513
ENSGMOG00000006581	218	354	223	140	464	168	40
ENSGMOG00000006598	1	2	3	0	0	0	0
ENSGMOG00000006604	418	448	380	191	588	370	71
ENSGMOG00000006633	1907	1839	1653	694	2196	1327	330
ENSGMOG00000006691	12	21	16	18	21	16	61
ENSGMOG00000006700	17	18	2	0	13	18	5
ENSGMOG00000006713	7	1	3	9	6	2	0
ENSGMOG00000006746	1403	1484	1155	897	1559	1179	648
ENSGMOG00000006767	554	1273	394	1392	1124	478	834
ENSGMOG00000006776	554	484	507	359	616	308	834
ENSGMOG00000018328	2988	2692	2233	2410	3572	2294	1414
ENSGMOG00000018345	691	752	714	832	825	571	1809
ENSGMOG00000018354	59	105	56	34	181	121	16
ENSGMOG00000020275	0	0	4	0	0	0	0
ENSGMOG00000018393	3	4	2	0	39	16	1
ENSGMOG00000018406	0	3	0	0	30	16	1
ENSGMOG00000018420	233	264	253	240	330	202	338
ENSGMOG00000018439	0	1	0	0	0	0	0
ENSGMOG00000018446	213	235	236	255	246	171	542
ENSGMOG00000018453	13	12	19	7	11	6	48
ENSGMOG00000018457	173	398	473	55	392	257	14
ENSGMOG00000018503	1069	825	915	967	954	493	496
ENSGMOG00000018552	429	422	502	670	592	291	1147
ENSGMOG00000018560	728	921	1246	3135	1618	970	1513
ENSGMOG00000018578	339	366	220	260	622	295	241
ENSGMOG00000018597	7383	5442	7212	3913	5398	2341	640
ENSGMOG00000018634	416	284	352	89	625	201	13
ENSGMOG00000018714	1	1	1	0	1	0	0
ENSGMOG00000018722	37	43	78	35	69	39	135
ENSGMOG00000018742	359	412	353	351	497	211	630
ENSGMOG00000018747	925	886	1020	699	1730	1261	232
ENSGMOG00000021744	38	35	17	56	68	27	38
ENSGMOG00000018781	6236	8418	4539	7292	7524	3489	4882
ENSGMOG00000018784	431	385	479	326	509	337	421
ENSGMOG00000018813	5997	4561	4604	2292	5767	5187	2768
ENSGMOG00000018831	666	501	561	372	511	430	1383
ENSGMOG00000018844	2335	1907	1465	699	2235	1613	329
ENSGMOG00000018872	2830	2366	2036	1147	2489	1886	1071
ENSGMOG00000018884	35	78	103	92	50	5	58
ENSGMOG00000018898	0	2	0	0	1	0	0
ENSGMOG00000018909	676	654	522	691	784	374	1657
ENSGMOG00000018929	232	259	229	156	360	133	175
ENSGMOG00000018936	40	20	63	21	21	28	139
ENSGMOG00000018944	757	316	543	186	398	181	122
ENSGMOG00000018967	1	1	7	1	13	15	5
ENSGMOG00000018973	97	52	97	21	110	45	23
ENSGMOG00000018986	94	161	222	144	148	115	201
ENSGMOG00000019000	62	66	54	30	68	36	17
ENSGMOG00000019016	409	388	547	477	510	304	156
ENSGMOG00000019026	309	458	304	309	411	271	158
ENSGMOG00000010191	1531	660	800	322	1060	631	189
ENSGMOG00000010222	388	372	166	213	315	366	42
ENSGMOG00000010271	265	509	545	659	757	393	222
ENSGMOG00000010275	89	112	116	62	156	93	54
ENSGMOG00000010291	323	251	546	1468	300	359	355
ENSGMOG00000010299	369	190	282	480	211	165	295
ENSGMOG00000020538	30	27	40	40	32	20	53
ENSGMOG00000010314	344	461	246	184	791	251	110
ENSGMOG00000010359	5	1	2	1	0	1	2
ENSGMOG00000010380	0	5	2	0	1	3	9
ENSGMOG00000010401	26	85	7	9	39	4	57
ENSGMOG00000010432	3649	4335	3413	2816	4089	2187	4676
ENSGMOG00000010447	0	3	9	0	1	0	0
ENSGMOG00000010457	263	367	298	129	295	145	53
ENSGMOG00000010505	407	422	531	290	582	532	563
ENSGMOG00000010589	1562	1699	1369	2162	2051	1249	1816
ENSGMOG00000010595	3	7	6	4	67	26	18
ENSGMOG00000010603	5	5	17	0	44	9	54
ENSGMOG00000010613	108	122	167	21	596	451	84
ENSGMOG00000010653	314	545	299	154	507	164	148
ENSGMOG00000010661	351	381	306	186	499	229	239
ENSGMOG00000010666	366	554	578	276	1364	594	703
ENSGMOG00000010703	1182	1404	645	547	3057	2556	1319
ENSGMOG00000010720	1302	1451	1551	2111	2541	1351	8125
ENSGMOG00000010724	655	923	751	858	1001	671	213
ENSGMOG00000010767	2519	2434	1687	1226	3458	1434	1602
ENSGMOG00000010784	323	479	307	364	576	275	809
ENSGMOG00000010791	77486	73010	86950	95175	128256	87402	187683
ENSGMOG00000021445	24	23	16	11	6	1	27
ENSGMOG00000010805	5	9	23	2	5	4	4
ENSGMOG00000021600	0	0	0	0	2	0	1
ENSGMOG00000010811	1061	193	446	575	157	253	259
ENSGMOG00000010820	502	736	1678	447	1441	918	16
ENSGMOG00000010836	1544	1740	929	1203	2149	2227	1599
ENSGMOG00000010847	156	173	203	53	230	144	8
ENSGMOG00000010871	1155	1052	829	845	1419	928	994
ENSGMOG00000010893	0	0	1	0	12	7	0
ENSGMOG00000011026	211	40	8	0	127	2	1805
ENSGMOG00000011034	403	396	672	435	622	398	1673
ENSGMOG00000011040	2	33	123	34	176	90	3
ENSGMOG00000011053	703	751	840	533	1054	556	450
ENSGMOG00000011090	1954	1766	503	322	557	97	8599
ENSGMOG00000011097	0	0	0	1	0	0	0
ENSGMOG00000011098	0	0	0	0	0	0	0
ENSGMOG00000011103	584	546	484	524	469	80	746
ENSGMOG00000011110	63	59	55	30	36	15	148
ENSGMOG00000011116	1	0	0	0	4	0	0
ENSGMOG00000020539	0	0	0	0	0	0	0
ENSGMOG00000011122	19	13	59	5	21	7	15
ENSGMOG00000011143	0	0	0	0	0	0	1
ENSGMOG00000020540	0	0	0	0	2	0	0
ENSGMOG00000011151	134	182	176	42	184	79	731
ENSGMOG00000011160	855	972	1103	815	1394	745	935
ENSGMOG00000011170	63	25	29	11	22	14	3
ENSGMOG00000011190	1533	1390	557	2276	1195	1006	1094
ENSGMOG00000011193	91	104	160	106	107	64	329
ENSGMOG00000011200	514	462	368	597	684	157	553
ENSGMOG00000011206	185	239	195	318	358	232	118
ENSGMOG00000011216	1226	1904	6140	3491	3901	3298	133
ENSGMOG00000011237	1814	2348	1868	991	2755	1950	158
ENSGMOG00000011254	736	630	459	267	609	367	796
ENSGMOG00000007514	33	49	61	18	84	16	4
ENSGMOG00000007515	989	1137	778	749	1606	795	3524
ENSGMOG00000007522	1231	1169	1596	951	2404	1373	790
ENSGMOG00000007524	947	953	738	987	965	1240	738
ENSGMOG00000007526	2236	1988	2046	1507	2657	2733	3178
ENSGMOG00000007533	55	72	70	5	29	74	3
ENSGMOG00000007540	124	132	59	74	162	312	31
ENSGMOG00000007546	1	1	2	0	6	1	0
ENSGMOG00000007549	169	135	133	108	241	93	16
ENSGMOG00000007558	1178	1145	937	2042	1470	739	2534
ENSGMOG00000007564	1011	894	848	1089	1142	674	639
ENSGMOG00000007568	55	16	52	23	64	35	21
ENSGMOG00000007573	0	0	4	2	1	0	5
ENSGMOG00000007595	578	460	1338	511	811	625	977
ENSGMOG00000007607	1194	1409	666	590	1777	1047	1070
ENSGMOG00000007635	336	268	255	209	279	160	249
ENSGMOG00000007647	435	394	320	365	563	384	1151
ENSGMOG00000007654	1	3	5	2	0	0	6
ENSGMOG00000007658	2	0	0	1	0	4	0
ENSGMOG00000007664	229	224	234	257	355	178	94
ENSGMOG00000007673	163	236	343	91	548	168	35
ENSGMOG00000007681	867	881	1027	769	1165	608	1103
ENSGMOG00000007691	422	425	594	307	556	354	1277
ENSGMOG00000007699	1815	1989	1950	1940	3074	1213	8183
ENSGMOG00000007705	526	581	745	569	928	456	2254
ENSGMOG00000007710	7	0	9	5	1	2	2
ENSGMOG00000007712	1665	1464	1461	942	1701	851	446
ENSGMOG00000007717	2347	1911	1647	2460	2547	1345	6083
ENSGMOG00000007724	602	792	518	757	973	651	765
ENSGMOG00000007733	333	233	418	150	380	142	45
ENSGMOG00000007740	1654	3820	3883	5325	8592	5240	2225
ENSGMOG00000007753	7589	8195	9949	5627	7720	4806	2616
ENSGMOG00000007756	510	812	737	1006	1790	662	864
ENSGMOG00000007761	2	3	28	0	8	9	0
ENSGMOG00000007762	9	9	8	3	14	2	0
ENSGMOG00000007799	0	0	0	0	0	0	0
ENSGMOG00000007800	8403	6952	5162	4918	6883	4545	7306
ENSGMOG00000007805	212	150	195	154	94	36	32
ENSGMOG00000007810	806	1017	1412	1150	2290	1119	1309
ENSGMOG00000007821	686	742	543	525	841	374	857
ENSGMOG00000007825	2814	2652	2151	2232	3273	1760	1328
ENSGMOG00000007835	4300	4743	2977	3946	6826	3317	6568
ENSGMOG00000007838	112	66	117	26	50	41	35
ENSGMOG00000007856	354	411	453	391	789	406	1021
ENSGMOG00000007863	0	1	1	0	5	0	0
ENSGMOG00000007866	634	659	625	1208	858	849	1379
ENSGMOG00000007876	0	0	0	0	1	0	0
ENSGMOG00000007891	3	4	2	0	0	1	0
ENSGMOG00000007898	0	0	1	2	1	1	0
ENSGMOG00000007901	412	299	258	225	259	306	891
ENSGMOG00000007911	15	7	10	3	32	1	0
ENSGMOG00000007923	732	763	611	795	1083	605	2491
ENSGMOG00000007930	97	80	18	17	31	12	27
ENSGMOG00000007937	0	0	0	0	3	4	1
ENSGMOG00000007944	1939	1964	1592	880	1941	952	335
ENSGMOG00000007952	161	125	93	74	140	99	76
ENSGMOG00000007966	803	843	825	778	1032	515	3206
ENSGMOG00000007971	904	969	344	453	619	657	44
ENSGMOG00000007981	4	1	12	2	11	9	1
ENSGMOG00000007988	1419	1945	990	1402	2431	1690	130
ENSGMOG00000007993	36	111	91	69	136	34	70
ENSGMOG00000008001	299	983	660	224	1405	662	8
ENSGMOG00000008011	0	0	0	0	0	0	0
ENSGMOG00000008015	1	0	0	0	0	0	0
ENSGMOG00000008016	43	32	13	4	10	10	49
ENSGMOG00000008028	12	0	1	0	0	1	0
ENSGMOG00000008033	516	615	664	445	686	300	443
ENSGMOG00000008038	1035	878	831	489	1481	1042	287
ENSGMOG00000008043	3208	2919	1829	1812	3169	2293	6660
ENSGMOG00000008045	2142	3434	1641	3608	4457	2064	4154
ENSGMOG00000008047	0	8	5	7	3	4	4
ENSGMOG00000008053	27	58	18	21	61	32	13
ENSGMOG00000008058	93	123	83	80	139	65	700
ENSGMOG00000008061	2084	2093	1640	1726	2239	1284	5967
ENSGMOG00000008066	9	7	14	2	16	8	1
ENSGMOG00000008068	122	155	236	208	340	129	888
ENSGMOG00000008071	786	605	517	424	1065	670	788
ENSGMOG00000008077	57	44	16	23	29	30	2
ENSGMOG00000008088	2694	2625	2095	2114	3311	1661	4360
ENSGMOG00000008091	213	196	145	228	340	123	465
ENSGMOG00000008093	2	0	1	1	0	1	0
ENSGMOG00000008095	0	0	0	0	0	0	0
ENSGMOG00000008097	577	606	483	484	731	463	1420
ENSGMOG00000008110	13	3	8	4	18	4	1
ENSGMOG00000008113	5	3	3	0	9	0	0
ENSGMOG00000008116	1	2	3	0	0	0	0
ENSGMOG00000008120	1145	1071	908	819	1036	442	1114
ENSGMOG00000008122	944	817	775	286	892	525	82
ENSGMOG00000008125	1169	1033	854	843	1156	465	2507
ENSGMOG00000008127	6353	4293	2615	3715	4044	2125	6711
ENSGMOG00000008129	12	9	24	12	4	4	29
ENSGMOG00000008132	86	117	49	21	169	164	16
ENSGMOG00000008140	693	713	643	634	995	441	834
ENSGMOG00000008142	168	213	214	205	395	251	295
ENSGMOG00000008145	167	215	211	157	240	123	70
ENSGMOG00000008148	50	81	151	76	136	26	121
ENSGMOG00000008150	14	31	32	4	64	14	51
ENSGMOG00000008155	732	729	394	540	1367	622	1511
ENSGMOG00000008156	2128	2150	1512	798	2171	1505	123
ENSGMOG00000008164	15	9	5	4	11	9	22
ENSGMOG00000008168	1728	1695	2092	2074	2045	1412	3003
ENSGMOG00000008172	280	268	184	146	416	280	59
ENSGMOG00000008177	408	410	412	426	751	252	1193
ENSGMOG00000008178	0	5	1	1	4	3	0
ENSGMOG00000008185	1843	1370	1527	1132	1676	892	3172
ENSGMOG00000008188	4065	3994	3592	4801	5020	2224	10413
ENSGMOG00000008192	76	147	119	124	206	92	371
ENSGMOG00000008232	0	0	2	1	0	4	0
ENSGMOG00000000474	90	78	49	33	107	50	38
ENSGMOG00000000482	1028	537	589	489	1195	387	129
ENSGMOG00000000505	0	4	1	0	0	0	0
ENSGMOG00000000539	462	494	530	333	566	400	233
ENSGMOG00000000552	565	635	544	256	850	565	32
ENSGMOG00000000593	1369	1120	1337	1627	1728	612	1611
ENSGMOG00000000614	51	27	33	8	60	109	0
ENSGMOG00000000621	4	5	8	2	18	2	0
ENSGMOG00000000664	1074	1101	947	815	1411	619	1340
ENSGMOG00000000687	1008069	716993	858903	849188	984370	759333	1307820
ENSGMOG00000000697	11	17	167	150	113	151	22
ENSGMOG00000000704	2	0	19	51	10	9	3
ENSGMOG00000000729	44	32	30	19	35	21	27
ENSGMOG00000000744	73	80	93	15	110	54	20
ENSGMOG00000000786	488	448	1120	422	634	294	248
ENSGMOG00000019779	0	0	0	0	0	0	0
ENSGMOG00000000811	1571	1936	1753	756	2336	1824	71
ENSGMOG00000000867	738	758	762	1198	1319	565	2651
ENSGMOG00000000876	3500	3232	4393	3732	4406	1434	9634
ENSGMOG00000000896	1817	1609	1470	921	2364	1680	297
ENSGMOG00000000986	3280	3115	2951	2928	3725	2138	4906
ENSGMOG00000000990	862	740	737	637	1043	722	746
ENSGMOG00000001008	788	484	650	540	916	346	783
ENSGMOG00000001022	99	141	139	75	352	133	6
ENSGMOG00000001034	311	677	234	339	410	221	64
ENSGMOG00000001055	121	56	23	15	21	38	26
ENSGMOG00000001072	1479	3114	1139	2879	4227	898	5328
ENSGMOG00000001085	255	247	261	217	353	196	241
ENSGMOG00000001110	728	836	597	834	970	514	2484
ENSGMOG00000001127	1456	810	1107	575	1030	459	3225
ENSGMOG00000001162	0	0	2	0	0	2	0
ENSGMOG00000001178	165	243	365	162	365	157	365
ENSGMOG00000001209	5	6	11	2	32	14	3
ENSGMOG00000001254	0	1	0	0	1	4	0
ENSGMOG00000001266	17	24	14	9	13	21	7
ENSGMOG00000001284	23881	20956	16216	19881	40509	13427	35415
ENSGMOG00000001303	894	1208	355	720	2563	793	1195
ENSGMOG00000001316	57	153	132	63	203	85	7
ENSGMOG00000001378	159	164	170	191	288	73	281
ENSGMOG00000001393	14	23	22	8	23	8	27
ENSGMOG00000001409	743	717	853	970	951	403	2747
ENSGMOG00000001425	1196	719	810	905	930	362	946
ENSGMOG00000001442	188	202	187	161	299	159	171
ENSGMOG00000019780	82	97	131	60	183	66	204
ENSGMOG00000001575	189	242	337	87	384	202	653
ENSGMOG00000001609	82	104	147	65	215	126	15
ENSGMOG00000001638	354	335	179	218	517	206	49
ENSGMOG00000001707	84298	88976	96921	113373	143099	97563	177377
ENSGMOG00000001715	1805	1806	1674	567	2280	1096	117
ENSGMOG00000019781	0	3	2	5	10	0	1
ENSGMOG00000001860	293	422	517	295	554	332	26
ENSGMOG00000001897	175	204	377	173	358	265	81
ENSGMOG00000001911	1063	750	737	485	934	524	633
ENSGMOG00000001957	297	345	320	184	410	177	308
ENSGMOG00000001989	382	327	278	205	248	154	605
ENSGMOG00000002010	638	496	639	482	365	213	299
ENSGMOG00000012113	1	8	1	1	19	4	1
ENSGMOG00000012116	23	5	10	9	4	12	38
ENSGMOG00000012119	156	112	102	110	213	36	187
ENSGMOG00000012122	2	6	1	1	5	0	0
ENSGMOG00000012125	3	5	10	4	2	5	7
ENSGMOG00000012129	844	740	758	681	941	433	1318
ENSGMOG00000012143	8492	6139	10944	4467	6688	3383	4221
ENSGMOG00000012149	121	28	82	21	3	7	79
ENSGMOG00000012152	117	184	231	119	195	114	581
ENSGMOG00000012154	286	241	278	107	295	174	21
ENSGMOG00000012157	99	170	193	107	339	259	28
ENSGMOG00000012161	108	159	167	58	223	110	123
ENSGMOG00000012168	5482	11004	4385	6643	4593	2593	4858
ENSGMOG00000012172	14	116	2	149	11	2	8
ENSGMOG00000012176	0	0	0	6	0	0	0
ENSGMOG00000012183	13	15	21	2	2	1	8
ENSGMOG00000012189	2833	3731	3831	4272	4057	3332	301
ENSGMOG00000012194	610	747	712	1051	1702	823	1378
ENSGMOG00000012196	540	821	563	403	1585	1217	92
ENSGMOG00000012203	177	147	151	39	66	76	39
ENSGMOG00000012215	634	719	453	700	1075	511	1908
ENSGMOG00000012221	64	59	69	53	79	39	30
ENSGMOG00000012227	1410	2175	1377	2482	2746	1469	2796
ENSGMOG00000012230	1027	1146	710	731	1615	719	1271
ENSGMOG00000012234	4	43	24	16	79	42	2
ENSGMOG00000012241	319	475	418	159	519	223	83
ENSGMOG00000012253	237	354	455	67	411	237	15
ENSGMOG00000012265	194	312	285	240	429	157	506
ENSGMOG00000012269	198	146	168	116	327	74	89
ENSGMOG00000012274	107	52	300	176	196	294	115
ENSGMOG00000020589	643	726	830	947	1042	735	2936
ENSGMOG00000012290	7495	6403	5087	3470	7705	5886	775
ENSGMOG00000012303	4	3	7	1	3	3	7
ENSGMOG00000012306	461	391	290	322	384	145	346
ENSGMOG00000012308	715	988	1348	520	1114	637	173
ENSGMOG00000012320	55	104	60	83	91	114	328
ENSGMOG00000012326	1528	1381	1159	431	1750	1840	54
ENSGMOG00000012338	565	514	265	188	801	278	50
ENSGMOG00000012343	6	7	8	0	24	13	0
ENSGMOG00000012347	65	50	40	38	47	33	29
ENSGMOG00000012350	671	801	431	1310	1107	745	1752
ENSGMOG00000012353	2843	2624	1978	2395	2230	1016	8288
ENSGMOG00000012357	709	1309	1603	864	1868	1372	240
ENSGMOG00000012360	1	4	6	5	4	8	0
ENSGMOG00000012367	11	18	14	20	26	19	0
ENSGMOG00000012369	5496	9892	4442	10259	12054	2274	3459
ENSGMOG00000002320	89	89	109	89	111	101	390
ENSGMOG00000002339	2	0	0	0	0	3	0
ENSGMOG00000002373	0	0	1	0	0	1	0
ENSGMOG00000002471	6	1	1	7	0	2	0
ENSGMOG00000002517	1164	1260	404	1271	959	978	644
ENSGMOG00000002660	34	34	109	11	63	20	22
ENSGMOG00000002787	1062	1470	406	1456	2440	1888	360
ENSGMOG00000002804	561	683	693	597	961	511	791
ENSGMOG00000003137	302	250	118	96	219	135	80
ENSGMOG00000003193	2419	2908	2533	3297	3561	1817	2634
ENSGMOG00000003373	6331	6120	6226	5375	7683	4097	13549
ENSGMOG00000003471	0	0	0	0	0	0	0
ENSGMOG00000003476	0	38	29	0	65	53	0
ENSGMOG00000003489	1531	1178	1467	708	1481	1296	140
ENSGMOG00000003675	1	1	1	0	0	9	1
ENSGMOG00000003752	810	743	634	766	949	488	2514
ENSGMOG00000003761	434	376	379	375	469	292	78
ENSGMOG00000003797	20	20	48	25	32	43	4
ENSGMOG00000003928	4	24	0	0	2	0	2
ENSGMOG00000004282	13	11	27	16	37	10	10
ENSGMOG00000004480	1738	1327	1166	866	2132	1380	271
ENSGMOG00000004636	508	500	289	234	489	412	55
ENSGMOG00000004653	37	49	49	34	40	14	30
ENSGMOG00000020181	136	205	169	135	157	88	411
ENSGMOG00000004665	13	18	50	14	42	33	0
ENSGMOG00000004753	15	28	0	0	2	0	0
ENSGMOG00000004768	0	3	1	0	3	1	0
ENSGMOG00000005288	70	103	71	47	132	113	1
ENSGMOG00000005369	194	237	116	84	269	98	87
ENSGMOG00000005381	142	131	117	60	143	71	22
ENSGMOG00000005407	327	535	199	203	725	300	51
ENSGMOG00000001279	696	798	729	1000	1266	688	2889
ENSGMOG00000001285	4996	5429	6154	3283	6919	3917	912
ENSGMOG00000001308	1803	2371	1612	2179	2489	865	2719
ENSGMOG00000001319	0	0	0	1	4	1	0
ENSGMOG00000001335	0	0	0	0	1	0	2
ENSGMOG00000001353	4	2	2	6	10	4	5
ENSGMOG00000001364	27	27	28	19	20	2	60
ENSGMOG00000001391	36	13	9	3	22	10	0
ENSGMOG00000001487	963	749	532	395	1161	682	509
ENSGMOG00000001545	4087	3856	2082	3351	3896	2752	7861
ENSGMOG00000001550	113	213	403	230	779	441	69
ENSGMOG00000001596	597	601	402	964	823	531	965
ENSGMOG00000001607	928	918	783	407	1151	663	400
ENSGMOG00000001661	1291	1008	963	942	1158	639	1159
ENSGMOG00000001681	10376	8843	6767	6289	10094	7156	4824
ENSGMOG00000001831	220	215	202	152	385	117	104
ENSGMOG00000001854	1165	1189	1016	1104	2004	1040	195
ENSGMOG00000001930	1127	2062	850	2089	3063	1080	5060
ENSGMOG00000001940	19	33	8	28	19	19	2
ENSGMOG00000001966	1036	2228	1016	1966	1917	951	1639
ENSGMOG00000001995	14	40	9	6	51	13	2
ENSGMOG00000002041	1086	1149	1274	714	1405	806	1622
ENSGMOG00000002082	28594	31460	22778	28859	30164	28695	7351
ENSGMOG00000002111	9	12	1	5	18	0	8
ENSGMOG00000002143	1630	1404	1045	802	1548	983	900
ENSGMOG00000002173	0	0	14	0	2	2	0
ENSGMOG00000002217	1079	900	1521	557	1380	1093	205
ENSGMOG00000002254	2738	2789	1786	1852	3101	1916	1126
ENSGMOG00000002313	7	9	13	10	21	12	8
ENSGMOG00000002326	6161	4600	3545	4269	5338	3673	3661
ENSGMOG00000002406	1	2	0	1	0	0	0
ENSGMOG00000002421	27	5	7	18	15	4	4
ENSGMOG00000002443	429	350	321	647	555	239	809
ENSGMOG00000002456	34	72	102	44	124	48	14
ENSGMOG00000002563	6226	5239	3967	2569	4079	3157	122
ENSGMOG00000002633	7200	3517	3945	3291	4058	1751	4486
ENSGMOG00000002668	2261	1934	852	695	1448	1235	4582
ENSGMOG00000002752	65399	70543	76233	68525	103918	69580	55703
ENSGMOG00000021324	3	6	7	12	12	7	15
ENSGMOG00000021936	25	27	26	33	4	15	13
ENSGMOG00000021183	14	3	8	8	4	2	4
ENSGMOG00000002766	7	0	1	1	0	0	0
ENSGMOG00000002795	5	0	1	0	0	1	1
ENSGMOG00000002817	418	365	352	532	386	128	1374
ENSGMOG00000002840	1703	1620	1505	1317	2245	1375	1160
ENSGMOG00000002909	145	220	185	73	234	103	2
ENSGMOG00000002967	388	670	2135	529	1676	1022	183
ENSGMOG00000003144	58	100	115	6	128	45	32
ENSGMOG00000003176	1363	1482	1141	721	1398	872	403
ENSGMOG00000003209	0	0	1	4	0	0	4
ENSGMOG00000015708	1452	2627	1298	1691	2352	1244	601
