ID	sample_5	sample_16	sample_22	sample_28	sample_35	sample_48
ENSGMOG00000000274	463	439	351	292	525	771
ENSGMOG00000000290	4	12	6	2	11	18
ENSGMOG00000010080	1420	2396	937	1099	1420	2081
ENSGMOG00000010095	6	33	0	2	8	4
ENSGMOG00000010114	81	248	57	188	95	324
ENSGMOG00000010156	255	303	131	270	192	838
ENSGMOG00000010162	237	830	280	571	557	478
ENSGMOG00000010186	2058	2832	2574	3040	3065	4441
ENSGMOG00000010201	9	9	23	17	16	17
ENSGMOG00000017843	0	0	0	0	0	1
ENSGMOG00000017863	0	0	0	0	0	0
ENSGMOG00000017888	0	0	0	0	0	0
ENSGMOG00000014640	0	0	0	0	0	0
ENSGMOG00000002120	60	29	38	34	38	82
ENSGMOG00000002702	0	0	0	0	0	0
ENSGMOG00000002757	59	30	5	6	18	26
ENSGMOG00000002823	512	556	389	447	490	1165
ENSGMOG00000002868	621	393	430	416	306	887
ENSGMOG00000002883	375	472	383	973	761	715
ENSGMOG00000002904	10	5	12	36	4	13
ENSGMOG00000002931	56	89	63	69	77	115
ENSGMOG00000004796	682	953	542	902	667	1595
ENSGMOG00000004835	14	9	8	10	2	1
ENSGMOG00000004843	0	5	0	2	5	0
ENSGMOG00000004847	0	0	1	0	0	0
ENSGMOG00000004871	8	0	0	0	0	1
ENSGMOG00000017598	6	3	0	3	3	8
ENSGMOG00000017633	39	26	8	13	23	10
ENSGMOG00000017654	7	27	5	19	5	13
ENSGMOG00000017690	12	58	3	14	3	19
ENSGMOG00000017711	1075	906	254	626	951	1046
ENSGMOG00000000543	68	61	14	20	11	24
ENSGMOG00000004644	102	129	102	99	103	274
ENSGMOG00000004666	105	55	51	97	70	95
ENSGMOG00000004677	1543	2830	2432	2079	2934	1995
ENSGMOG00000021093	17	10	13	13	7	21
ENSGMOG00000004690	10560	4459	6550	4775	4758	8547
ENSGMOG00000004710	1196	1726	1054	1282	1717	2117
ENSGMOG00000004747	153	370	224	397	273	423
ENSGMOG00000004767	3	3	2	2	3	8
ENSGMOG00000004784	1309	55	8	19	2	16
ENSGMOG00000004791	271	3	3	1	0	9
ENSGMOG00000004813	1517	1644	950	1226	964	1889
ENSGMOG00000001031	71	41	32	39	59	110
ENSGMOG00000001040	127	445	194	225	228	261
ENSGMOG00000001044	1318	1497	1199	1110	1088	2123
ENSGMOG00000001075	57	17	21	90	78	51
ENSGMOG00000019937	188	203	125	215	190	428
ENSGMOG00000015019	60	53	23	39	26	50
ENSGMOG00000015038	2613	1537	2517	2463	4137	2238
ENSGMOG00000010090	80	96	107	316	114	357
ENSGMOG00000010103	94	85	32	45	108	148
ENSGMOG00000010116	62	113	90	97	109	410
ENSGMOG00000010130	3295	2356	2516	2186	1858	4705
ENSGMOG00000010141	38	21	45	23	29	53
ENSGMOG00000010172	138	365	52	91	74	269
ENSGMOG00000010184	1918	1998	1582	1651	1724	4732
ENSGMOG00000022017	27	26	67	25	33	40
ENSGMOG00000010204	44	52	33	80	55	130
ENSGMOG00000010214	24	6	4	5	7	1
ENSGMOG00000016627	1572	812	829	583	633	1312
ENSGMOG00000016635	1468	2224	858	1498	1144	1550
ENSGMOG00000000446	1053	1111	829	969	819	1807
ENSGMOG00000000473	1349	991	1211	1033	913	1702
ENSGMOG00000019777	2	2	1	0	1	1
ENSGMOG00000015089	185	63	7	11	3	298
ENSGMOG00000015117	0	0	1	0	1	0
ENSGMOG00000015128	3	10	1	14	3	8
ENSGMOG00000015147	60	105	262	237	424	31
ENSGMOG00000015162	3	24	0	16	17	5
ENSGMOG00000015186	582	348	602	949	964	803
ENSGMOG00000015200	417	446	208	472	529	636
ENSGMOG00000015242	3293	1593	1272	1277	942	3355
ENSGMOG00000015253	44	31	0	0	0	0
ENSGMOG00000015358	0	12	5	9	14	3
ENSGMOG00000012084	23825	38725	33027	37782	36140	36824
ENSGMOG00000012087	979	954	938	893	1197	1098
ENSGMOG00000012092	180	191	135	173	172	453
ENSGMOG00000012094	303	263	293	307	359	409
ENSGMOG00000006297	1305	1044	700	767	1001	2013
ENSGMOG00000006311	2772	1727	1670	2795	2668	3516
ENSGMOG00000016191	21	18	29	6	22	46
ENSGMOG00000016215	54	38	43	35	65	165
ENSGMOG00000016037	0	3	0	13	0	0
ENSGMOG00000018923	0	0	0	0	2	0
ENSGMOG00000018927	0	0	0	0	0	0
ENSGMOG00000006821	94	88	179	155	161	278
ENSGMOG00000006825	1783	1910	1318	1487	1524	3157
ENSGMOG00000006841	0	7	0	11	7	7
ENSGMOG00000006844	494	1009	496	1002	944	626
ENSGMOG00000006858	2	15	24	15	29	7
ENSGMOG00000006870	167	213	112	117	94	204
ENSGMOG00000006887	548	748	542	757	719	1328
ENSGMOG00000006928	396	505	226	499	413	414
ENSGMOG00000018218	55	26	1	7	14	1
ENSGMOG00000018231	372	482	567	1023	666	1227
ENSGMOG00000018732	293	363	405	374	378	545
ENSGMOG00000010722	0	0	0	0	0	0
ENSGMOG00000014181	491	359	470	371	316	1345
ENSGMOG00000014213	1924	1947	1598	1653	1773	3016
ENSGMOG00000014287	821	562	351	450	423	306
ENSGMOG00000014313	10719	15006	12246	12237	10082	13846
ENSGMOG00000014330	0	5	0	5	0	0
ENSGMOG00000014353	115	68	74	234	154	115
ENSGMOG00000014390	115	172	71	171	152	152
ENSGMOG00000020090	15	8	11	17	13	8
ENSGMOG00000011271	122	113	197	105	70	160
ENSGMOG00000011274	287	335	126	215	217	300
ENSGMOG00000011284	918	1238	1256	1055	1321	990
ENSGMOG00000011294	366	385	379	401	411	514
ENSGMOG00000011302	2367	2307	1343	1293	1907	5893
ENSGMOG00000011310	507	566	446	401	420	1462
ENSGMOG00000010933	830	951	1362	1394	1859	1089
ENSGMOG00000010942	49	157	70	157	243	28
ENSGMOG00000010948	251	869	321	938	1044	163
ENSGMOG00000010967	263	256	250	604	431	317
ENSGMOG00000010977	686	659	481	696	762	1341
ENSGMOG00000010984	3686	4421	3795	3997	4229	6236
ENSGMOG00000010992	681	1346	1053	932	1762	886
ENSGMOG00000019507	747	542	475	441	663	1122
ENSGMOG00000005135	11080	1885	658	730	503	1383
ENSGMOG00000005163	1143	1336	915	1249	907	1767
ENSGMOG00000005192	1814	3121	1782	2085	1816	2909
ENSGMOG00000005203	5158	6830	4588	6853	8633	6571
ENSGMOG00000005220	13	120	20	16	16	55
ENSGMOG00000005235	104	678	212	276	453	116
ENSGMOG00000003164	0	1	0	0	0	0
ENSGMOG00000003175	6	1	3	8	6	5
ENSGMOG00000003180	2140	1708	1201	1099	1196	2053
ENSGMOG00000008580	1393	1806	2158	1250	2315	1649
ENSGMOG00000008582	376	446	375	339	473	861
ENSGMOG00000008593	169	235	180	235	195	488
ENSGMOG00000008608	26	57	17	16	22	146
ENSGMOG00000002610	2444	2514	2322	1931	2692	3595
ENSGMOG00000002656	0	0	0	0	0	0
ENSGMOG00000008853	39	109	41	110	151	103
ENSGMOG00000008859	7	6	3	1	11	7
ENSGMOG00000008870	0	0	0	0	0	0
ENSGMOG00000008877	0	0	0	0	0	0
ENSGMOG00000008878	7	11	3	4	6	18
ENSGMOG00000008927	780	765	645	849	977	1414
ENSGMOG00000008949	175	170	139	140	98	310
ENSGMOG00000008964	86	131	55	54	43	150
ENSGMOG00000008970	91	36	32	32	57	131
ENSGMOG00000008474	57	70	33	113	104	78
ENSGMOG00000008477	0	11	4	4	4	2
ENSGMOG00000008482	80	83	106	72	76	125
ENSGMOG00000008484	278	276	168	237	196	844
ENSGMOG00000008490	216	379	266	290	133	307
ENSGMOG00000008492	3161	3583	3965	3471	3749	3317
ENSGMOG00000008494	122	103	22	65	39	82
ENSGMOG00000001998	46	35	39	40	28	158
ENSGMOG00000002011	924	582	435	377	370	907
ENSGMOG00000002033	144	144	43	85	86	122
ENSGMOG00000002069	0	0	0	0	0	0
ENSGMOG00000003769	772	666	454	526	570	1134
ENSGMOG00000011991	147	57	192	34	34	65
ENSGMOG00000011993	39	23	65	27	15	26
ENSGMOG00000011997	7876	5529	3066	3747	6937	6543
ENSGMOG00000012010	8152	5486	4392	6125	9368	7304
ENSGMOG00000012021	410	482	336	492	535	581
ENSGMOG00000012029	7058	5886	7881	8381	5167	10243
ENSGMOG00000002047	451	462	584	717	819	1153
ENSGMOG00000009049	526	1204	718	1610	3112	1154
ENSGMOG00000009063	14	30	27	38	26	34
ENSGMOG00000009070	1623	1442	571	759	1018	786
ENSGMOG00000009088	544	711	655	610	850	1000
ENSGMOG00000009107	16	47	27	33	45	63
ENSGMOG00000009125	506	424	568	577	1016	521
ENSGMOG00000009137	1592	2098	2047	2773	1921	2746
ENSGMOG00000020792	0	0	0	0	0	0
ENSGMOG00000008855	0	2	0	0	0	2
ENSGMOG00000019867	0	0	0	0	0	0
ENSGMOG00000017870	168	310	169	252	236	180
ENSGMOG00000017873	81	151	82	101	74	229
ENSGMOG00000017891	145	160	223	187	179	256
ENSGMOG00000017925	1	12	1	11	2	0
ENSGMOG00000017949	275	379	333	493	681	317
ENSGMOG00000017959	258	140	50	21	39	42
ENSGMOG00000017977	1	3	0	1	5	1
ENSGMOG00000017989	30	31	10	38	36	33
ENSGMOG00000005535	303	591	599	397	898	342
ENSGMOG00000005550	5	0	2	0	4	0
ENSGMOG00000005570	22	4	10	4	3	0
ENSGMOG00000005581	831	366	132	60	45	135
ENSGMOG00000005610	921	714	616	694	622	650
ENSGMOG00000005623	1085	743	395	645	566	1668
ENSGMOG00000005671	329	366	212	268	195	625
ENSGMOG00000005688	639	650	315	383	331	1473
ENSGMOG00000005737	531	864	1020	854	1188	808
ENSGMOG00000010835	3	16	5	8	3	2
ENSGMOG00000010841	24	6	4	10	1	5
ENSGMOG00000010863	3	1	0	0	2	0
ENSGMOG00000010868	0	0	0	0	0	0
ENSGMOG00000010231	504	88	272	72	139	319
ENSGMOG00000020542	0	0	0	0	0	0
ENSGMOG00000010264	280	194	148	157	152	670
ENSGMOG00000010279	1	0	0	1	1	9
ENSGMOG00000010307	1	0	0	1	0	4
ENSGMOG00000010323	1	9	2	3	1	1
ENSGMOG00000012674	187	175	15	19	48	87
ENSGMOG00000015249	0	0	0	3	0	0
ENSGMOG00000015275	0	0	0	0	0	0
ENSGMOG00000015294	1	3	0	2	3	0
ENSGMOG00000018170	216	253	161	181	283	241
ENSGMOG00000018175	8063	8406	6418	8087	6036	6783
ENSGMOG00000018187	53	46	20	49	32	59
ENSGMOG00000018273	181	170	61	111	117	172
ENSGMOG00000018289	1858	1719	1050	998	955	2250
ENSGMOG00000018313	3028	8615	3841	3723	4903	4152
ENSGMOG00000020271	24	47	28	67	207	15
ENSGMOG00000018340	4	1	2	11	8	10
ENSGMOG00000009209	76	29	35	46	30	109
ENSGMOG00000000437	524	666	515	599	696	668
ENSGMOG00000000645	9	38	31	12	6	1
ENSGMOG00000000666	222	324	87	160	183	64
ENSGMOG00000007182	0	16	29	0	43	0
ENSGMOG00000003681	11	8	10	12	11	14
ENSGMOG00000003724	27	346	144	273	292	81
ENSGMOG00000003737	3	2	3	7	5	2
ENSGMOG00000003744	3	0	3	2	6	6
ENSGMOG00000003757	0	0	0	0	0	0
ENSGMOG00000022053	0	0	0	0	0	0
ENSGMOG00000022016	0	0	0	0	0	0
ENSGMOG00000003766	335	313	246	423	255	459
ENSGMOG00000011737	560	544	420	442	834	525
ENSGMOG00000011742	3392	2017	1948	2225	3157	3048
ENSGMOG00000011752	147	114	28	54	55	152
ENSGMOG00000020163	5	1	0	0	0	0
ENSGMOG00000012414	57	38	20	70	62	69
ENSGMOG00000013911	511	732	560	500	577	1661
ENSGMOG00000001244	503	896	847	709	687	646
ENSGMOG00000001304	162	426	254	174	195	394
ENSGMOG00000001315	270	53	203	73	165	92
ENSGMOG00000008961	0	1	8	6	29	9
ENSGMOG00000008976	373	633	325	766	928	595
ENSGMOG00000008997	1	5	0	0	2	8
ENSGMOG00000009022	403	674	450	554	468	2206
ENSGMOG00000008983	1	8	2	0	3	2
ENSGMOG00000005830	2350	2445	1559	1733	1784	4247
ENSGMOG00000005852	444	414	349	320	543	676
ENSGMOG00000005871	889	1039	513	684	631	1548
ENSGMOG00000005893	719	1208	317	803	1065	737
ENSGMOG00000005906	1	1	22	3	6	0
ENSGMOG00000005926	723	645	421	526	456	1513
ENSGMOG00000005973	377	710	541	689	485	922
ENSGMOG00000005995	133	163	113	173	175	309
ENSGMOG00000006007	90	145	108	90	255	343
ENSGMOG00000014938	5202	5176	2034	4032	4723	3138
ENSGMOG00000015041	0	0	2	2	0	1
ENSGMOG00000010794	0	0	1	1	0	1
ENSGMOG00000010803	0	2	3	4	9	0
ENSGMOG00000019413	234	238	139	199	307	326
ENSGMOG00000019418	3755	3196	2974	3508	8144	1491
ENSGMOG00000019425	51	55	86	88	58	120
ENSGMOG00000019430	28	15	24	35	21	36
ENSGMOG00000019436	0	1	1	2	0	2
ENSGMOG00000019443	9	53	13	11	12	12
ENSGMOG00000006162	0	3	0	0	2	1
ENSGMOG00000006342	95	2	42	64	8	62
ENSGMOG00000006399	224	525	105	231	199	199
ENSGMOG00000001706	1881	1750	1412	1766	1279	4343
ENSGMOG00000001727	3660	2210	1746	2131	3300	1838
ENSGMOG00000001750	122	236	372	716	715	180
ENSGMOG00000008779	214	313	352	307	345	309
ENSGMOG00000008807	15	10	23	12	32	21
ENSGMOG00000006387	508	353	251	412	361	552
ENSGMOG00000000803	17	35	20	32	22	61
ENSGMOG00000018895	1130	887	1439	926	1347	2371
ENSGMOG00000018928	26	33	22	43	20	67
ENSGMOG00000012854	3798	1766	831	1285	1839	2077
ENSGMOG00000012867	29	20	4	9	13	51
ENSGMOG00000008373	2304	1754	1752	1614	2353	2260
ENSGMOG00000008379	1419	828	952	812	1332	1192
ENSGMOG00000008383	1402	1715	1246	1332	1714	2353
ENSGMOG00000008384	2602	5426	3770	5014	3888	4314
ENSGMOG00000014040	881	2672	1384	1446	1040	1405
ENSGMOG00000014072	3	2	0	1	3	5
ENSGMOG00000014083	2118	1492	1716	1377	1596	2460
ENSGMOG00000014119	140	1071	702	799	647	127
ENSGMOG00000001025	10	5	2	1	0	1
ENSGMOG00000017287	3	0	2	1	0	0
ENSGMOG00000017310	110	69	115	83	63	142
ENSGMOG00000017319	165	215	95	159	115	522
ENSGMOG00000017344	0	1	0	0	0	0
ENSGMOG00000017350	30	24	9	41	10	25
ENSGMOG00000017578	61	36	26	101	54	70
ENSGMOG00000017678	493	456	450	262	483	733
ENSGMOG00000017785	46	53	69	222	234	72
ENSGMOG00000004233	20	48	11	31	21	90
ENSGMOG00000004236	1	8	9	3	5	2
ENSGMOG00000004265	16	75	51	35	79	19
ENSGMOG00000004302	22	17	27	70	18	98
ENSGMOG00000004311	7868	8815	6369	8068	7768	14762
ENSGMOG00000004337	146	156	110	140	161	253
ENSGMOG00000004355	589	826	977	833	919	1126
ENSGMOG00000004381	681	712	274	594	374	861
ENSGMOG00000004411	572	493	263	349	404	498
ENSGMOG00000021649	2	1	1	2	4	0
ENSGMOG00000004426	1558	1962	736	1405	1520	1752
ENSGMOG00000004469	4361	4011	4439	3831	3343	6467
ENSGMOG00000003099	615	455	389	609	502	951
ENSGMOG00000003115	439	350	155	316	148	533
ENSGMOG00000003138	303	226	114	283	123	346
ENSGMOG00000003157	1060	1054	683	915	805	2352
ENSGMOG00000003189	135	172	94	48	202	145
ENSGMOG00000003223	212	255	253	201	202	575
ENSGMOG00000003256	34	65	43	83	15	44
ENSGMOG00000003463	86	159	126	215	145	207
ENSGMOG00000020667	0	2	3	1	1	0
ENSGMOG00000021652	4	3	9	8	15	2
ENSGMOG00000003512	106	68	114	89	65	104
ENSGMOG00000021876	0	0	0	0	1	0
ENSGMOG00000020676	3	0	0	3	0	0
ENSGMOG00000003532	757	825	941	881	1241	1251
ENSGMOG00000008734	1440	1942	2886	3650	2713	1161
ENSGMOG00000008742	759	712	806	871	440	905
ENSGMOG00000008748	128	146	139	237	408	42
ENSGMOG00000008782	1	4	1	0	0	3
ENSGMOG00000008800	1575	1101	684	1084	884	1603
ENSGMOG00000008821	405	332	387	387	494	532
ENSGMOG00000008842	92	123	69	78	112	325
ENSGMOG00000016861	4662	4113	3680	3612	4789	5224
ENSGMOG00000016874	19	37	12	13	66	25
ENSGMOG00000016887	0	0	0	3	2	0
ENSGMOG00000016893	1	0	0	0	0	6
ENSGMOG00000016902	0	70	0	0	1	0
ENSGMOG00000016910	1	17	1	0	2	1
ENSGMOG00000016915	16846	11464	17491	12715	22592	21221
ENSGMOG00000016942	35	32	19	18	20	42
ENSGMOG00000016963	0	5	1	3	0	0
ENSGMOG00000003772	0	0	0	0	0	0
ENSGMOG00000019747	0	0	0	0	0	0
ENSGMOG00000003784	223	264	197	199	202	483
ENSGMOG00000003989	366	303	289	332	383	745
ENSGMOG00000004070	12	14	7	33	27	10
ENSGMOG00000004083	530	345	698	475	816	291
ENSGMOG00000004104	152	81	92	126	77	360
ENSGMOG00000004111	28	17	17	10	13	47
ENSGMOG00000004127	1149	3472	1658	2517	1472	1092
ENSGMOG00000004158	231	240	142	228	278	236
ENSGMOG00000004174	64	45	27	38	50	83
ENSGMOG00000004183	2923	1251	696	588	464	736
ENSGMOG00000004193	175	199	103	136	118	394
ENSGMOG00000004227	1006	720	234	542	351	661
ENSGMOG00000013917	0	0	1	0	0	2
ENSGMOG00000003436	512	422	336	362	279	789
ENSGMOG00000003450	3	0	0	0	0	3
ENSGMOG00000003458	0	0	0	0	0	0
ENSGMOG00000003465	0	0	0	0	0	1
ENSGMOG00000003473	815	1049	683	898	922	956
ENSGMOG00000011914	0	1	0	0	2	2
ENSGMOG00000011918	246	2283	1019	311	333	478
ENSGMOG00000011921	752	385	362	542	497	843
ENSGMOG00000011925	799	983	520	765	476	1295
ENSGMOG00000011928	30	34	16	40	36	42
ENSGMOG00000011934	47	37	20	31	29	104
ENSGMOG00000011946	44	30	9	19	23	147
ENSGMOG00000011335	595	570	265	485	429	427
ENSGMOG00000020046	20	1	0	0	0	32
ENSGMOG00000004211	0	4	0	5	2	0
ENSGMOG00000004231	227	234	165	157	170	605
ENSGMOG00000004266	1760	1602	1212	1718	1011	2544
ENSGMOG00000004409	75	119	65	117	50	195
ENSGMOG00000004432	541	384	253	334	287	509
ENSGMOG00000004465	445	583	281	417	630	920
ENSGMOG00000004516	968	1376	1065	1305	1016	2289
ENSGMOG00000004540	4067	4317	3779	4208	4094	5252
ENSGMOG00000004552	601	1078	689	341	751	1230
ENSGMOG00000003613	445	285	226	235	269	560
ENSGMOG00000003640	48	57	19	39	26	34
ENSGMOG00000003661	10	13	5	4	11	11
ENSGMOG00000018486	608	408	280	479	309	368
ENSGMOG00000018506	291	329	296	392	475	386
ENSGMOG00000018519	110	45	15	45	52	91
ENSGMOG00000020286	40	47	20	17	31	27
ENSGMOG00000018531	229	265	147	397	337	571
ENSGMOG00000018551	718	379	216	377	419	380
ENSGMOG00000018566	2120	2581	1459	1736	930	4057
ENSGMOG00000018593	6640	7610	4381	6197	6663	9616
ENSGMOG00000018632	575	521	629	388	485	1183
ENSGMOG00000000579	0	0	0	0	0	0
ENSGMOG00000000584	42	123	71	97	77	194
ENSGMOG00000000597	0	0	0	0	0	0
ENSGMOG00000000603	149	204	148	150	175	338
ENSGMOG00000000626	1	11	4	7	6	3
ENSGMOG00000000632	2042	2210	4118	2991	7187	1507
ENSGMOG00000017909	0	1	1	14	2	32
ENSGMOG00000016112	0	0	0	0	1	0
ENSGMOG00000016134	4068	3590	2572	3938	2803	5261
ENSGMOG00000001256	0	0	0	0	0	0
ENSGMOG00000001271	124	799	145	70	285	47
ENSGMOG00000012412	815	525	823	472	532	741
ENSGMOG00000012416	1711	3238	2187	2892	2757	4432
ENSGMOG00000012419	766	870	952	871	704	2446
ENSGMOG00000020602	0	0	0	0	0	0
ENSGMOG00000014678	378	550	398	465	517	960
ENSGMOG00000014703	16	66	17	39	47	64
ENSGMOG00000019288	754	471	239	458	354	566
ENSGMOG00000019296	362	448	376	312	291	888
ENSGMOG00000019302	11	30	49	41	98	32
ENSGMOG00000019316	225	326	282	292	233	682
ENSGMOG00000019322	0	0	0	0	0	2
ENSGMOG00000001557	1734	1561	958	1291	1317	2294
ENSGMOG00000001581	574	606	388	532	639	1129
ENSGMOG00000001590	10	2	2	0	1	29
ENSGMOG00000003712	1053	959	473	686	655	1444
ENSGMOG00000003742	7	0	2	0	1	0
ENSGMOG00000004499	333	441	214	398	438	189
ENSGMOG00000004518	582	519	206	575	336	480
ENSGMOG00000004546	51	39	20	29	22	22
ENSGMOG00000004551	1	12	1	3	5	0
ENSGMOG00000004573	0	0	0	2	0	0
ENSGMOG00000004585	1	0	0	0	0	0
ENSGMOG00000004603	2	0	1	1	0	13
ENSGMOG00000002146	9	8	0	15	3	0
ENSGMOG00000004771	3059	2750	2461	2645	2014	5041
ENSGMOG00000004845	117	51	34	44	40	46
ENSGMOG00000004855	151	62	141	134	176	135
ENSGMOG00000004879	98	78	66	106	79	65
ENSGMOG00000004659	1026	1250	959	1318	1148	1636
ENSGMOG00000004729	476	570	512	432	478	1069
ENSGMOG00000004749	34	14	26	18	46	4
ENSGMOG00000004761	6074	9280	4284	6212	6016	13772
ENSGMOG00000004783	1272	1620	1618	1455	1172	2508
ENSGMOG00000004807	40	37	24	27	38	43
ENSGMOG00000009649	170	41	2	3	15	47
ENSGMOG00000009669	133	104	65	20	61	141
ENSGMOG00000009712	6	2	1	0	1	1
ENSGMOG00000009717	3758	1193	359	341	794	3133
ENSGMOG00000009759	2839	263	159	137	374	1968
ENSGMOG00000009781	311	284	280	251	357	393
ENSGMOG00000009785	109	81	156	90	160	166
ENSGMOG00000009802	1016	638	1150	828	1302	737
ENSGMOG00000009398	19	53	28	29	19	79
ENSGMOG00000013236	29	16	25	27	53	10
ENSGMOG00000013242	5	0	0	0	0	9
ENSGMOG00000013249	70	103	119	78	152	128
ENSGMOG00000022013	52	43	18	65	40	17
ENSGMOG00000013287	3	0	0	1	1	0
ENSGMOG00000012978	1567	2072	1253	1593	1867	1749
ENSGMOG00000013016	141	182	428	80	282	309
ENSGMOG00000013031	404	540	296	434	515	545
ENSGMOG00000014291	1862	1716	898	1011	1184	2494
ENSGMOG00000014433	195	371	166	166	147	254
ENSGMOG00000014464	828	742	648	485	545	933
ENSGMOG00000000148	328	345	255	408	191	472
ENSGMOG00000000149	29	16	18	20	9	65
ENSGMOG00000000153	2	7	0	1	0	0
ENSGMOG00000000155	18	26	11	53	58	38
ENSGMOG00000021557	0	0	0	0	0	0
ENSGMOG00000002667	967	946	395	772	529	559
ENSGMOG00000002682	12	11	22	15	12	16
ENSGMOG00000002694	928	1323	1313	1655	2070	1268
ENSGMOG00000002716	161	434	350	484	397	355
ENSGMOG00000011278	107	33	47	119	127	174
ENSGMOG00000011297	5022	11202	3757	5796	6524	7711
ENSGMOG00000011308	6919	6665	5047	4868	3677	7286
ENSGMOG00000011314	81	230	202	199	113	248
ENSGMOG00000011322	5354	4254	4286	3710	4729	6910
ENSGMOG00000020138	1	0	0	0	0	0
ENSGMOG00000011332	9386	8169	10350	6765	9516	6683
ENSGMOG00000011336	3	11	4	48	36	36
ENSGMOG00000011340	0	0	0	0	0	0
ENSGMOG00000011344	81	130	80	324	149	150
ENSGMOG00000011353	147	167	90	106	127	178
ENSGMOG00000011358	18	26	63	43	80	12
ENSGMOG00000011361	202	200	146	164	168	407
ENSGMOG00000009610	0	0	0	4	1	0
ENSGMOG00000009623	3786	4863	5155	5436	4214	6708
ENSGMOG00000009626	504	223	30	72	51	110
ENSGMOG00000009705	56	41	15	31	25	10
ENSGMOG00000009742	152	186	47	119	97	136
ENSGMOG00000009748	505	523	184	321	213	316
ENSGMOG00000009794	8	4	0	15	13	3
ENSGMOG00000005513	308	321	186	206	251	508
ENSGMOG00000003934	112	73	185	148	249	42
ENSGMOG00000020036	57	35	88	29	105	33
ENSGMOG00000003968	857	506	1518	1274	2311	469
ENSGMOG00000004009	40	78	122	128	90	48
ENSGMOG00000021039	8	2	2	13	1	7
ENSGMOG00000021510	3	0	0	0	0	0
ENSGMOG00000004032	1428	1898	1258	1476	1913	2514
ENSGMOG00000004055	150	121	81	149	171	130
ENSGMOG00000010100	0	0	0	0	0	0
ENSGMOG00000010104	2	0	0	1	9	3
ENSGMOG00000010106	204	286	192	168	138	432
ENSGMOG00000010112	1	0	0	0	0	0
ENSGMOG00000010117	0	0	0	0	0	0
ENSGMOG00000012042	599	619	633	816	1182	655
ENSGMOG00000020580	14	8	3	1	3	12
ENSGMOG00000012045	17	20	6	2	1	11
ENSGMOG00000009565	542	317	343	254	278	792
ENSGMOG00000009572	4	4	0	2	3	0
ENSGMOG00000009591	1984	1875	1746	1849	1450	5879
ENSGMOG00000009602	6152	5790	1427	3225	1227	1656
ENSGMOG00000004699	312	341	235	268	325	924
ENSGMOG00000004739	141	174	118	102	129	364
ENSGMOG00000004755	829	1230	920	1251	1359	1109
ENSGMOG00000004786	56	73	41	60	57	270
ENSGMOG00000004793	760	926	725	868	655	1382
ENSGMOG00000004852	45	37	6	0	2	16
ENSGMOG00000004903	7	7	6	12	3	19
ENSGMOG00000004914	0	6	5	1	6	0
ENSGMOG00000004939	750	776	773	1085	856	1182
ENSGMOG00000004947	35	142	89	240	93	113
ENSGMOG00000004964	4315	4390	5697	5076	5580	5024
ENSGMOG00000002281	2	0	0	0	0	0
ENSGMOG00000002304	0	1	0	0	0	0
ENSGMOG00000002317	0	1	0	1	1	0
ENSGMOG00000002349	0	0	0	0	0	0
ENSGMOG00000009732	114	212	76	128	185	152
ENSGMOG00000009749	0	4	0	2	1	0
ENSGMOG00000009757	0	1	2	6	0	0
ENSGMOG00000009763	35	22	24	43	82	53
ENSGMOG00000020039	17	39	27	57	49	23
ENSGMOG00000003996	1719	264	73	121	124	169
ENSGMOG00000010560	92	140	138	96	167	268
ENSGMOG00000010614	1616	2545	2109	2177	2346	3339
ENSGMOG00000010658	148	326	367	273	269	336
ENSGMOG00000010665	44	90	102	240	136	69
ENSGMOG00000018206	2012	2094	2015	3087	1302	6494
ENSGMOG00000018262	51	31	27	105	52	74
ENSGMOG00000018281	188	324	163	277	179	449
ENSGMOG00000018291	551	499	221	288	253	824
ENSGMOG00000018310	503	391	166	251	97	820
ENSGMOG00000018334	181	152	37	94	50	177
ENSGMOG00000006544	633	730	619	1142	1057	944
ENSGMOG00000014557	199	168	117	267	174	208
ENSGMOG00000014602	96	57	84	77	61	241
ENSGMOG00000014749	10	4	3	2	1	5
ENSGMOG00000000884	327	153	259	223	704	161
ENSGMOG00000000958	1399	2031	1530	1621	1703	2897
ENSGMOG00000001069	1724	1420	1095	1172	1271	3122
ENSGMOG00000001094	3	1	0	5	0	1
ENSGMOG00000001103	170	252	187	199	128	183
ENSGMOG00000001115	4694	2371	3978	3931	6802	5613
ENSGMOG00000005562	200	118	108	108	109	90
ENSGMOG00000005576	283	353	259	367	294	556
ENSGMOG00000005611	736	892	800	877	634	1259
ENSGMOG00000005646	0	0	0	1	2	0
ENSGMOG00000005661	2	15	4	3	1	5
ENSGMOG00000005686	575	744	441	561	458	1229
ENSGMOG00000005707	556	348	395	531	470	758
ENSGMOG00000020456	3	8	5	4	4	16
ENSGMOG00000020457	0	0	0	0	0	0
ENSGMOG00000005774	1477	481	1967	2609	894	34234
ENSGMOG00000005818	0	0	0	0	0	0
ENSGMOG00000016017	0	7	1	6	1	2
ENSGMOG00000016027	2069	1842	1858	1914	2095	4152
ENSGMOG00000016043	48	21	18	28	23	56
ENSGMOG00000016052	1119	841	881	1117	1234	1295
ENSGMOG00000016087	415	395	282	342	224	770
ENSGMOG00000016105	55	48	17	18	77	54
ENSGMOG00000002993	259	218	86	171	104	231
ENSGMOG00000003014	221	190	103	126	103	310
