,sample_1,sample_2,sample_3
ENSGMOG00000003827,7.432188226,5.94702147,6.599560258
ENSGMOG00000003828,0.022453741,0.059470215,0.108189512
ENSGMOG00000003829,17.67109406,14.49090898,15.37643445
ENSGMOG00000003830,25.50744962,27.1184179,24.93768261
ENSGMOG00000003831,0,0.099117024,0.054094756
ENSGMOG00000003832,0.426621076,0.594702147,0.757326587
ENSGMOG00000003833,18.97341103,31.10292229,28.33212857
ENSGMOG00000003834,0.157176186,0.099117024,0.054094756
ENSGMOG00000003835,31.92921951,65.556,46.96777208
ENSGMOG00000003836,60.7149153,54.67295071,58.70633418
ENSGMOG00000003837,1.212502007,1.129934079,0.649137075
ENSGMOG00000003838,9.789831017,13.44026852,10.16981417
ENSGMOG00000003839,6.623853555,6.402959782,7.099936753
ENSGMOG00000003840,21.55559123,25.45325189,23.50417157
ENSGMOG00000003841,17.55882536,16.47324947,16.7964218
ENSGMOG00000003842,3.12106998,2.735629876,3.015782659
ENSGMOG00000003843,41.80886549,45.7325951,44.57407912
ENSGMOG00000003844,0.426621076,0.535231932,0.824945032
ENSGMOG00000003845,6.646307296,5.213555489,5.179572907
ENSGMOG00000003846,72.52558299,71.85984276,68.71386408
ENSGMOG00000003847,2.200466605,1.229051104,1.555224241
ENSGMOG00000003848,202.8920025,227.7114521,199.7043163
ENSGMOG00000003849,2.133105382,3.03298095,2.420740341
ENSGMOG00000003850,4.692831841,5.154085274,3.624348666
ENSGMOG00000003851,55.73018483,58.61780829,60.0451794
ENSGMOG00000003852,0.112268704,0.455938313,0.256950092
ENSGMOG00000003853,170.4912544,198.1745788,174.5637783
ENSGMOG00000003854,20.45535793,20.219873,20.82648114
ENSGMOG00000003855,0.359259854,0.297351073,0.540947562
ENSGMOG00000003856,2.60463394,3.03298095,2.745308878
ENSGMOG00000003857,0.291898631,0.297351073,0.256950092
ENSGMOG00000003858,15.13382134,14.53055579,15.79566881
ENSGMOG00000003859,0.359259854,0.376644693,0.297521159
ENSGMOG00000003860,0.718519708,0.118940429,1.14951357
ENSGMOG00000003861,3.502783575,2.795100091,2.596548298
ENSGMOG00000003862,0.022453741,0,0.013523689
ENSGMOG00000003863,55.70773108,40.14239492,50.94373666
ENSGMOG00000003864,11.18196295,9.495410947,9.980482521
ENSGMOG00000003865,24.76647617,18.71329422,18.48688294
ENSGMOG00000003866,46.52415107,45.15771636,42.42381256
ENSGMOG00000003867,14.123403,13.59885576,13.74006808
ENSGMOG00000003868,0.067361223,0.218057454,0.108189512
ENSGMOG00000003869,36.59959761,39.03228425,37.71756877
ENSGMOG00000003870,0.538889781,0.93170003,1.460558418
ENSGMOG00000003871,2.60463394,2.715806471,2.772356256
ENSGMOG00000003872,16.77294443,23.17356033,20.08267824
ENSGMOG00000003873,0.202083668,0.03964681,0.081142134
ENSGMOG00000003874,0.291898631,0.475761718,0.270473781
ENSGMOG00000003875,4.356025728,4.757617176,4.273485741
ENSGMOG00000003876,53.12555089,46.20835682,53.47266652
ENSGMOG00000003877,1.81875301,2.656336256,2.474835097
ENSGMOG00000003878,154.3694684,173.5142631,159.5660071
ENSGMOG00000003879,0.089814963,0.019823405,0.027047378
ENSGMOG00000003880,0.449074817,0.317174478,0.446281739
ENSGMOG00000003881,1.055325821,0.634348957,0.838468721
ENSGMOG00000003882,74.65868837,65.49652979,72.05421528
ENSGMOG00000003883,12.97826222,19.86305171,13.98349448
ENSGMOG00000003884,32.17621066,31.04345207,32.41628266
ENSGMOG00000003885,0.224537409,0.198234049,0.135236891
ENSGMOG00000003886,38.53061932,38.81422679,37.48766606
ENSGMOG00000003887,9.206033754,9.713468401,7.57326587
ENSGMOG00000003888,307.0099988,353.9667179,328.8825941
ENSGMOG00000003889,1.953475455,3.231214999,1.798650644
ENSGMOG00000003890,0.022453741,0.019823405,0.027047378
ENSGMOG00000003891,1.571761861,1.605695797,1.676937443
ENSGMOG00000003892,0.157176186,0.317174478,0.216379025
ENSGMOG00000003893,3.817135947,2.180574539,2.28550345
ENSGMOG00000003894,0.022453741,0.03964681,0.013523689
ENSGMOG00000003895,50.58827817,55.92182522,54.81151173
ENSGMOG00000003896,53.61953318,55.78306139,59.90994251
ENSGMOG00000003897,29.84102161,29.69546054,27.02033073
ENSGMOG00000003898,0.044907482,0,0
ENSGMOG00000003899,0.067361223,0.118940429,0.270473781
ENSGMOG00000003900,0.78588093,0.852406411,0.879039788
ENSGMOG00000003901,3.480329834,3.171744784,2.826451012
ENSGMOG00000003902,2.290281568,2.279691563,1.974458602
ENSGMOG00000003903,0.291898631,0.03964681,0.189331647
ENSGMOG00000003904,9.924553462,6.165078924,5.274238731
ENSGMOG00000003905,18.27734506,17.0084814,16.85051656
ENSGMOG00000003906,0.134722445,0.118940429,0.067618445
ENSGMOG00000003907,90.15176957,97.01574358,88.18797632
ENSGMOG00000003908,61.61306493,55.66412096,57.16463363
ENSGMOG00000003909,22.8579082,27.17788812,24.76187466
ENSGMOG00000003910,0.202083668,0.356821288,0.486852806
ENSGMOG00000003911,85.7732901,87.4013922,83.2653535
ENSGMOG00000003912,3.749774724,4.559383127,4.922622815
ENSGMOG00000003913,12.93335474,12.1319238,12.9692178
ENSGMOG00000003914,1.504400638,1.189404294,1.582271619
ENSGMOG00000003915,0.157176186,0.07929362,0.067618445
ENSGMOG00000003916,0.26944489,0.07929362,0.202855336
ENSGMOG00000003917,1.54930812,1.506578772,1.122466191
ENSGMOG00000003918,69.69641164,62.89966375,73.69058165
ENSGMOG00000003919,1.392131934,0.872229816,1.014276679
ENSGMOG00000003920,80.40684604,87.14368794,78.84310718
ENSGMOG00000003921,0.067361223,0,0
ENSGMOG00000003922,151.4055746,146.9509005,143.6891962
ENSGMOG00000003923,91.9256151,93.80435198,93.78678358
ENSGMOG00000003924,0.112268704,0,0.054094756
ENSGMOG00000003925,19.01831851,19.60534745,17.90536431
ENSGMOG00000003926,14.41530164,24.08543695,17.78365111
ENSGMOG00000003927,20.275728,20.89386876,20.86705221
ENSGMOG00000003928,75.39966182,62.18602117,65.41408395
ENSGMOG00000003929,10.80024936,11.51739825,11.6168489
ENSGMOG00000003930,4.42338695,3.369978833,4.449293699
ENSGMOG00000003931,48.63480271,45.17753977,49.78069941
ENSGMOG00000003932,3.951858392,4.579206532,3.502635465
ENSGMOG00000003933,0.291898631,0.07929362,0.162284269
ENSGMOG00000003934,1.369678193,1.407461748,1.325321527
ENSGMOG00000003935,18.0752614,14.80808346,15.2006265
ENSGMOG00000003936,1.459493156,0.93170003,1.487605796
ENSGMOG00000003937,34.08477863,33.34296704,33.8497937
ENSGMOG00000003938,0,0.03964681,0.067618445
ENSGMOG00000003939,0.044907482,0.07929362,0.067618445
ENSGMOG00000003940,0.471528558,0.416291503,0.540947562
ENSGMOG00000003941,22.31901842,19.66481766,20.7588627
ENSGMOG00000003942,3.210884944,3.231214999,2.380169273
ENSGMOG00000003943,52.45193866,40.65780345,53.90542457
ENSGMOG00000003944,86.648986,80.72090475,81.11508694
ENSGMOG00000003945,2.582180199,2.596866042,3.42149333
ENSGMOG00000003946,8.015985489,8.266359843,7.248697333
ENSGMOG00000003947,88.06357167,106.4913311,88.60721068
ENSGMOG00000003948,66.55288792,74.8730003,68.83557728
ENSGMOG00000003949,30.69426376,31.71744784,31.05039007
ENSGMOG00000003950,6.48913111,5.748787421,6.369657544
ENSGMOG00000003951,21.42086878,21.90486241,22.04361316
ENSGMOG00000003952,178.1255263,147.4464856,177.5660373
ENSGMOG00000003953,14.14585674,14.84773027,14.88958165
ENSGMOG00000003954,0.179629927,0.356821288,0.297521159
ENSGMOG00000003955,1.796299269,1.248874509,1.690461132
ENSGMOG00000003956,10.68798065,8.86106199,11.90084637
ENSGMOG00000003957,38.44080436,60.48120835,46.92720102
ENSGMOG00000003958,31.30051477,30.27033928,34.40426495
ENSGMOG00000003959,5.501166512,5.114438464,5.247191353
ENSGMOG00000003960,0,0,0
ENSGMOG00000003961,2.245374086,2.458102208,2.880545768
ENSGMOG00000003962,1.414585674,1.764283036,1.514653174
ENSGMOG00000003963,9.700016053,10.42711098,10.80542755
ENSGMOG00000003964,2.020836678,2.101280919,2.150266559
ENSGMOG00000003965,2.829171349,2.517572422,2.150266559
ENSGMOG00000003966,202.1061215,226.1057563,210.0905094
ENSGMOG00000003967,194.4493959,218.5332156,176.2542394
ENSGMOG00000003968,152.0567331,159.3008818,141.5930244
ENSGMOG00000003969,42.99891376,45.47489084,42.7483811
ENSGMOG00000003970,0.965510857,0.455938313,0.879039788
ENSGMOG00000003971,35.43200308,42.00579498,36.51396044
ENSGMOG00000003972,4.311118246,5.689317206,4.611577967
ENSGMOG00000003973,8.262976638,7.869891745,8.465829347
ENSGMOG00000003974,0.965510857,0.792936196,0.879039788
ENSGMOG00000003975,7.926170525,9.475587542,8.628113616
ENSGMOG00000003976,3.300699907,3.667329906,3.259209062
ENSGMOG00000003977,24.04795647,27.25718174,24.4643535
ENSGMOG00000003978,11.96784388,10.32799395,11.33285143
ENSGMOG00000003979,16.5933145,17.68247717,16.22842686
ENSGMOG00000003980,53.50726448,57.15087632,50.65973919
ENSGMOG00000003981,9.048857568,6.91836831,7.654408004
ENSGMOG00000003982,29.36949305,31.45974358,29.95497125
ENSGMOG00000003983,0.538889781,0.515408527,0.527423873
ENSGMOG00000003984,29.84102161,31.40027336,32.2404747
ENSGMOG00000003985,0.449074817,0.515408527,0.595042318
ENSGMOG00000003986,14.0111343,14.37196855,14.53796573
ENSGMOG00000003987,2.06574416,3.072627759,2.772356256
ENSGMOG00000003988,6.331954924,5.193732084,5.341857176
ENSGMOG00000003989,44.81766677,52.2148485,54.96027231
ENSGMOG00000003990,398.1272793,314.0423804,397.9751215
ENSGMOG00000003991,22.90281568,18.87188146,21.09695492
ENSGMOG00000003992,0.583797262,0.376644693,0.446281739
ENSGMOG00000003993,18.03035391,16.988658,17.0533719
ENSGMOG00000003994,14.6173853,15.34331539,18.63564352
ENSGMOG00000003995,79.98022496,85.28028788,73.96105543
ENSGMOG00000003996,16.99748183,28.50605625,20.96171803
ENSGMOG00000003997,413.9571666,372.4619547,420.8436797
ENSGMOG00000003998,188.1398947,169.88658,202.0844855
ENSGMOG00000003999,3.076162498,2.795100091,2.961687903
ENSGMOG00000004000,27.14657271,28.88270094,25.53272493
ENSGMOG00000004001,13.20279963,7.156249169,8.939158464
ENSGMOG00000004002,0,0,0
ENSGMOG00000004003,0.426621076,0.158587239,0.500376495
ENSGMOG00000004004,124.8652529,102.8834714,119.0625584
ENSGMOG00000004005,1.257409488,0.792936196,1.163037259
ENSGMOG00000004006,5.18681414,4.242208648,3.773109246
ENSGMOG00000004007,0.112268704,0.218057454,0.405710672
ENSGMOG00000004008,37.63246969,53.60248685,37.44709499
ENSGMOG00000004009,19.84910692,18.05912186,18.62211983
ENSGMOG00000004010,28.69588082,21.90486241,26.12776725
ENSGMOG00000004011,0.51643604,0.515408527,0.338092226
ENSGMOG00000004012,0.291898631,0.257704264,0.216379025
ENSGMOG00000004013,4.984730472,8.226713033,6.342610166
ENSGMOG00000004014,7.477095708,6.165078924,8.195355566
ENSGMOG00000004015,52.856106,55.38659329,53.18866905
ENSGMOG00000004016,1.594215601,1.744459631,1.379416283
ENSGMOG00000004017,0,0.019823405,0.027047378
ENSGMOG00000004018,45.17692662,42.65996734,37.89337673
ENSGMOG00000004019,8.801866419,7.136425764,7.181078887
ENSGMOG00000004020,65.67719203,68.33127669,66.98283188
ENSGMOG00000004021,14.19076423,12.82574297,12.06313064
ENSGMOG00000004022,3.727320984,3.687153311,3.894822447
ENSGMOG00000004023,20.07364433,20.85422195,18.0406012
ENSGMOG00000004024,25.91161696,25.82989658,27.80470469
ENSGMOG00000004025,16.93012061,16.79042395,16.26899793
ENSGMOG00000004026,97.17979046,103.7953481,92.33974886
ENSGMOG00000004027,281.7046329,264.8605129,257.5316106
ENSGMOG00000004028,0,0.019823405,0.027047378
ENSGMOG00000004029,22.34147216,18.49523677,24.09921389
ENSGMOG00000004030,2.806717608,1.843576656,2.015029669
ENSGMOG00000004031,17.80581651,19.24852616,16.82346918
ENSGMOG00000004032,125.0897904,139.9532386,123.7552785
ENSGMOG00000004033,5.141906658,5.332495918,5.355380865
ENSGMOG00000004034,4.266210764,4.618853342,4.746814858
ENSGMOG00000004035,203.8799671,189.9875126,205.3842657
ENSGMOG00000004036,11.18196295,9.87205564,14.59206049
ENSGMOG00000004037,21.15142389,16.15607499,20.136773
ENSGMOG00000004038,0.022453741,0,0
ENSGMOG00000004039,3.592598538,5.114438464,3.610824977
ENSGMOG00000004040,0.224537409,0.317174478,0.14876058
ENSGMOG00000004041,8.150707934,9.158413063,7.370410534
ENSGMOG00000004042,0.067361223,0.099117024,0.081142134
ENSGMOG00000004043,0,0,0
ENSGMOG00000004044,0.134722445,0.158587239,0.229902714
ENSGMOG00000004045,83.66263846,87.48068582,84.44191445
ENSGMOG00000004046,18.32225255,19.0106453,19.56877806
ENSGMOG00000004047,49.98202716,55.0099486,47.79271711
ENSGMOG00000004048,11.33913914,7.532893862,11.44104094
ENSGMOG00000004049,10.89006432,7.790598125,9.304298069
ENSGMOG00000004050,25.9340707,23.80790928,26.35766996
ENSGMOG00000004051,1.212502007,0.97134684,1.379416283
ENSGMOG00000004052,0,0.019823405,0.013523689
ENSGMOG00000004053,6.219686219,5.273025703,6.072136385
ENSGMOG00000004054,0.112268704,0.396468098,0.229902714
ENSGMOG00000004055,0.381713595,0.257704264,0.324568537
ENSGMOG00000004056,263.7416402,380.9067251,288.4602875
ENSGMOG00000004057,0.067361223,0.178410644,0.040571067
ENSGMOG00000004058,0.51643604,0.654172362,0.662660764
ENSGMOG00000004059,0.067361223,0.099117024,0.121713201
ENSGMOG00000004060,185.5352608,172.5429162,183.5705552
ENSGMOG00000004061,8.128254193,8.385300272,8.344116146
ENSGMOG00000004062,2.380096532,4.8567342,3.110448482
ENSGMOG00000004063,15.9870635,16.07678137,15.2006265
ENSGMOG00000004064,0,0.03964681,0.040571067
ENSGMOG00000004065,5.411351548,6.91836831,6.613083947
ENSGMOG00000004066,45.19938036,41.64897369,40.20592756
ENSGMOG00000004067,9.700016053,9.356647112,10.26447999
ENSGMOG00000004068,8.285430379,11.20022377,9.601819228
ENSGMOG00000004069,0.314352372,0.396468098,0.311044848
ENSGMOG00000004070,1.190048266,1.070463865,0.933134545
ENSGMOG00000004071,0,0,0
ENSGMOG00000004072,62.89292816,69.00527245,56.43435442
ENSGMOG00000004073,42.93155253,43.6907844,41.00382521
ENSGMOG00000004074,1.998382937,2.259868159,2.258456072
ENSGMOG00000004075,125.2469665,106.9472694,122.8897624
ENSGMOG00000004076,1.145140784,0.852406411,1.406463662
ENSGMOG00000004077,403.3814546,409.5713686,447.5800129
ENSGMOG00000004078,78.31864814,66.3687596,74.9888558
ENSGMOG00000004079,0.022453741,0,0.013523689
ENSGMOG00000004080,161.1504982,162.7105074,146.5967893
ENSGMOG00000004081,175.02691,115.8678016,166.747086
ENSGMOG00000004082,1.212502007,1.05064046,1.541700552
ENSGMOG00000004083,2.918986312,2.775276686,3.218637995
ENSGMOG00000004084,42.23548657,38.65563955,42.61314421
ENSGMOG00000004085,0.606251003,0.614525552,0.595042318
ENSGMOG00000004086,49.95957342,44.503544,50.61916813
ENSGMOG00000004087,0.157176186,0.198234049,0.14876058
ENSGMOG00000004088,10.26135958,9.336823708,12.68522033
ENSGMOG00000004089,6.287047442,6.779604476,6.748320838
ENSGMOG00000004090,0.471528558,0.515408527,0.256950092
ENSGMOG00000004091,44.59312936,34.43325431,38.96174816
ENSGMOG00000004092,39.63085263,35.56318839,39.46212466
ENSGMOG00000004093,67.72048245,61.86884669,73.17668147
ENSGMOG00000004094,4.221303283,3.251038403,3.123972171
ENSGMOG00000004095,46.2097987,48.36910795,51.57935005
ENSGMOG00000004096,25.4400884,25.65148594,24.92415893
ENSGMOG00000004097,11.24932417,9.75311521,10.73780911
ENSGMOG00000004098,13.98868056,16.67148352,15.72805037
ENSGMOG00000004099,9.453024904,11.45792803,9.155537489
ENSGMOG00000004100,2083.93169,3463.109189,2361.871722
ENSGMOG00000004101,296.0525733,253.3034678,299.8201863
ENSGMOG00000004102,0,0,0.013523689
ENSGMOG00000004103,24.36230884,24.10526036,23.92340594
ENSGMOG00000004104,12.19238129,8.999825824,10.48085902
ENSGMOG00000004105,31.27806102,35.42442455,31.61838501
ENSGMOG00000004106,37.38547854,47.41758452,36.94671849
ENSGMOG00000004107,69.35960553,74.57564923,69.28185902
ENSGMOG00000004108,48.45517279,49.45939522,43.42456555
ENSGMOG00000004109,1376.773575,1172.61387,1295.812838
ENSGMOG00000004110,2.806717608,1.665166012,3.367398574
ENSGMOG00000004111,2.380096532,1.863400061,1.8527454
ENSGMOG00000004112,0.336806113,0.297351073,0.256950092
ENSGMOG00000004113,2.694448904,2.121104324,0.973705612
ENSGMOG00000004114,0.022453741,0,0
ENSGMOG00000004115,0.157176186,0.019823405,0.135236891
ENSGMOG00000004116,21.06160893,19.10976232,21.65142617
ENSGMOG00000004117,29.34703931,33.5808479,29.45459476
ENSGMOG00000004118,0.696065967,0.792936196,1.230655704
ENSGMOG00000004119,3.008801276,4.361149078,4.070630405
ENSGMOG00000004120,497.619805,513.5054805,500.3900187
ENSGMOG00000004121,24.49703128,26.62283278,25.88434085
ENSGMOG00000004122,32.46810929,25.75060296,31.49667181
ENSGMOG00000004123,0.381713595,0.158587239,0.28399747
ENSGMOG00000004124,0,0,0
ENSGMOG00000004125,3.63750602,3.786270336,2.880545768
ENSGMOG00000004126,46.99567963,42.77890777,46.10225598
ENSGMOG00000004127,3.210884944,3.171744784,3.624348666
ENSGMOG00000004128,0.089814963,0.03964681,0.094665823
ENSGMOG00000004129,9.385663681,9.673821591,10.2509563
ENSGMOG00000004130,11.38404662,13.3609749,12.91512305
ENSGMOG00000004131,3.076162498,3.03298095,3.178066928
ENSGMOG00000004132,0.696065967,0.257704264,0.554471251
ENSGMOG00000004133,653.4263129,608.4397666,659.4015546
ENSGMOG00000004134,0,0,0
ENSGMOG00000004135,25.39518092,27.39594557,25.83024609
ENSGMOG00000004136,79.98022496,97.86814999,77.59892779
ENSGMOG00000004137,36.59959761,33.32314364,37.51471343
ENSGMOG00000004138,10.68798065,10.30817055,11.21113823
ENSGMOG00000004139,25.10328229,23.8673795,27.16909131
ENSGMOG00000004140,392.4240291,452.8062147,394.4454386
ENSGMOG00000004141,0,0,0
ENSGMOG00000004142,201.8591304,215.1037666,194.8763593
ENSGMOG00000004143,21.82503612,17.96000484,22.57103703
ENSGMOG00000004144,32.33338684,29.9531648,30.03611339
ENSGMOG00000004145,132.7914235,111.9625909,141.9311166
ENSGMOG00000004146,0.26944489,0.059470215,0.243426403
ENSGMOG00000004147,25.08082855,24.99731358,25.00530106
ENSGMOG00000004148,68.55127086,64.16836166,67.3344478
ENSGMOG00000004149,7.162743336,7.651834291,9.101442733
ENSGMOG00000004150,220.8100877,209.2162153,225.3722781
ENSGMOG00000004151,3.390514871,3.03298095,2.691214122
ENSGMOG00000004152,0,0,0
ENSGMOG00000004153,29.86347535,40.0432779,31.59133763
ENSGMOG00000004154,0.471528558,0.555055337,0.784373965
ENSGMOG00000004155,2.0881979,2.101280919,2.650643054
ENSGMOG00000004156,15.1113676,14.11426429,14.68672631
ENSGMOG00000004157,0.763427189,0.416291503,0.392186983
ENSGMOG00000004158,1.190048266,1.94269368,2.353121895
ENSGMOG00000004159,18.61415118,16.71113033,15.09243698
ENSGMOG00000004160,3.974312133,5.451436347,4.165296228
ENSGMOG00000004161,18.54678995,23.11409011,21.23219181
ENSGMOG00000004162,22.18429597,20.53704748,20.82648114
ENSGMOG00000004163,31.16579232,36.71294587,29.87382912
ENSGMOG00000004164,27.79773119,22.28150711,25.95195929
ENSGMOG00000004165,5.950241329,5.768610826,7.667931693
ENSGMOG00000004166,0.089814963,0.019823405,0
ENSGMOG00000004167,0.493982299,0.376644693,0.608566007
ENSGMOG00000004168,315.4076979,330.0993384,299.4685704
ENSGMOG00000004169,17.17711176,21.56786453,19.69049126
ENSGMOG00000004170,7.971078007,9.237706683,8.195355566
ENSGMOG00000004171,30.98616239,32.47073722,34.20140962
ENSGMOG00000004172,5.007184213,4.8567342,4.85500437
ENSGMOG00000004173,19.1754947,19.50623042,22.09770791
ENSGMOG00000004174,2.0881979,1.625519202,1.987982291
ENSGMOG00000004175,15.65025738,18.53488358,18.10821964
ENSGMOG00000004176,504.3110198,449.8723508,523.6507638
ENSGMOG00000004177,0.24699115,0.158587239,0.540947562
ENSGMOG00000004178,1.751391787,1.784106441,1.703984821
ENSGMOG00000004179,2.0881979,1.328168128,2.015029669
ENSGMOG00000004180,0.26944489,0.158587239,0.297521159
