	sample_13	sample_14	sample_15
ENSGMOG00000000474	10.35692802	10.34834637	8.823950315
ENSGMOG00000000475	17.00163471	17.39488572	17.49377049
ENSGMOG00000000476	112.6379488	112.5433	115.4820048
ENSGMOG00000000477	6.305691039	7.227736081	7.012921211
ENSGMOG00000000478	1.610324324	0.865717692	1.252307359
ENSGMOG00000000479	13.32331494	12.60323896	11.21296743
ENSGMOG00000000480	8.933062305	9.804756188	9.748731134
ENSGMOG00000000481	12.05200626	11.67712236	10.82764209
ENSGMOG00000000482	12.91649616	12.48244114	12.85060013
ENSGMOG00000000483	226.7336649	205.3562898	200.2921124
ENSGMOG00000000484	2.79687909	2.516621198	3.024803929
ENSGMOG00000000485	2.44091266	3.321939981	2.735809923
ENSGMOG00000000486	3.813926031	2.959546529	3.063336463
ENSGMOG00000000487	8.763554481	8.455847225	9.209275656
ENSGMOG00000000488	31.20639033	28.87067838	31.46181411
ENSGMOG00000000489	0.423769559	0.4630583	0.32752654
ENSGMOG00000000490	0	0	0
ENSGMOG00000000491	0.491572688	0.281861574	0.443124142
ENSGMOG00000000492	30.68091608	30.98464019	32.94531668
ENSGMOG00000000493	0	0	0.038532534
ENSGMOG00000000494	3.966483073	4.046726886	4.06518235
ENSGMOG00000000495	42.69902077	37.82984985	38.7251968
ENSGMOG00000000496	0.237310953	0.181196726	0.154130137
ENSGMOG00000000497	0.593277383	0.704653935	0.751384415
ENSGMOG00000000498	0.491572688	1.187845205	0.78991695
ENSGMOG00000000499	0.237310953	0.301994544	0.057798801
ENSGMOG00000000500	25.30751807	24.01863271	25.37367372
ENSGMOG00000000501	359.1023243	397.4449526	381.5298866
ENSGMOG00000000502	0.339015647	0.624122057	0.520189211
ENSGMOG00000000503	0.067803129	0.140930787	0.192662671
ENSGMOG00000000504	0.35596643	0.322127513	0.019266267
ENSGMOG00000000505	18.59500825	20.69669273	19.2470008
ENSGMOG00000000506	94.07684211	107.872451	98.33502709
ENSGMOG00000000507	0.2881633	0.322127513	0.308260273
ENSGMOG00000000508	119.401311	131.1461639	140.4318206
ENSGMOG00000000509	0.067803129	0.201329696	0.173396404
ENSGMOG00000000510	68.80322561	70.58619136	68.85763848
ENSGMOG00000000511	133.7247221	144.0715303	147.5603394
ENSGMOG00000000512	27.23990726	26.89764736	26.51038348
ENSGMOG00000000513	157.3541127	145.4808382	148.6007179
ENSGMOG00000000514	13.11990555	11.35499485	12.17628078
ENSGMOG00000000515	15.13704865	14.65680186	15.62494259
ENSGMOG00000000516	4.678415932	3.704466403	4.662436629
ENSGMOG00000000517	13.73013371	13.79108417	14.5652979
ENSGMOG00000000518	4.559760455	4.8319127	5.124827039
ENSGMOG00000000519	34.0202202	33.40059654	37.97381238
ENSGMOG00000000520	31.40979972	25.38767465	27.91682097
ENSGMOG00000000521	57.10718578	57.54002707	54.02261284
ENSGMOG00000000522	3.966483073	3.543402647	4.103714884
ENSGMOG00000000523	15.22180256	15.34132282	16.29926194
ENSGMOG00000000524	39.07155334	39.88341275	39.11052214
ENSGMOG00000000525	107.5527141	91.22248519	95.96527624
ENSGMOG00000000526	292.4518481	280.3918674	271.037845
ENSGMOG00000000527	3.000288478	2.254892593	2.600946053
ENSGMOG00000000528	26.51102361	27.26004082	25.37367372
ENSGMOG00000000529	0.881440683	0.563723148	0.924780819
ENSGMOG00000000530	10.03486316	8.898772556	10.03772514
ENSGMOG00000000531	9.712798293	9.6638254	8.901015383
ENSGMOG00000000532	63.29422134	67.72730968	67.70166246
ENSGMOG00000000533	0.237310953	0.080531878	0.211928938
ENSGMOG00000000534	118.3334117	121.0394131	115.9251289
ENSGMOG00000000535	63.63323699	70.88818591	69.53195783
ENSGMOG00000000536	21.45969047	23.63610629	22.05987579
ENSGMOG00000000537	0	0.040265939	0.038532534
ENSGMOG00000000538	89.19501679	89.9541081	86.29361017
ENSGMOG00000000539	40.78358236	36.74266949	38.35913772
ENSGMOG00000000540	107.2984524	117.7376061	112.9966563
ENSGMOG00000000541	137.8437622	122.2473913	124.3252214
ENSGMOG00000000542	16.51006202	19.26725189	18.0717585
ENSGMOG00000000543	0.813637553	0.4630583	0.65505308
ENSGMOG00000000544	5.864970697	6.060023845	6.30006933
ENSGMOG00000000545	28.27390498	30.98464019	30.7682285
ENSGMOG00000000546	0.64412973	0.583856118	0.712851881
ENSGMOG00000000547	0.186458606	0.161063757	0.057798801
ENSGMOG00000000548	1248.238662	1183.53675	1093.033129
ENSGMOG00000000549	145.5224666	138.4544318	136.1547093
ENSGMOG00000000550	1.745930583	1.751568354	2.29268578
ENSGMOG00000000551	10.39082959	11.27446297	11.02030476
ENSGMOG00000000552	27.46026743	23.71663817	23.92870369
ENSGMOG00000000553	14.49291892	13.73068526	14.08364122
ENSGMOG00000000554	42.51256216	36.3400101	40.72888857
ENSGMOG00000000555	190.8827602	128.2872822	195.9764686
ENSGMOG00000000556	5.068283926	4.268189552	4.546839027
ENSGMOG00000000557	26.714433	26.39432312	30.05537662
ENSGMOG00000000558	0	0.040265939	0.019266267
ENSGMOG00000000559	248.6510265	232.4150009	267.8974435
ENSGMOG00000000560	65.80293713	69.41847913	64.58052719
ENSGMOG00000000561	340.8802333	360.3197566	442.7580834
ENSGMOG00000000562	0	0	0
ENSGMOG00000000563	207.2911175	222.1874523	216.1097176
ENSGMOG00000000564	23.47683357	23.05225017	23.71677475
ENSGMOG00000000565	10.27217411	9.301431948	10.34598541
ENSGMOG00000000566	16.18799716	15.84464706	17.16624395
ENSGMOG00000000567	0.423769559	1.369041932	0.828449484
ENSGMOG00000000568	1.356062589	1.107313327	1.059644688
ENSGMOG00000000569	142.3865718	122.2876573	119.5857197
ENSGMOG00000000570	3.203697866	3.684333434	3.159667798
ENSGMOG00000000571	21.79870612	31.5080974	25.72046653
ENSGMOG00000000572	21.51054282	24.30049429	22.96539034
ENSGMOG00000000573	3.983433855	4.630583004	4.508306493
ENSGMOG00000000574	0.440720341	0.523457209	0.732118148
ENSGMOG00000000575	13.61147824	12.40190926	12.77353506
ENSGMOG00000000576	7.560048933	7.710927351	6.800992273
ENSGMOG00000000577	19.96802162	22.02546873	20.48004189
ENSGMOG00000000578	41.47856444	36.31987713	35.64259407
ENSGMOG00000000579	0	0.120797818	0.288994006
ENSGMOG00000000580	16.12019403	15.05946125	15.54787752
ENSGMOG00000000581	31.18943955	27.62243427	30.53703329
ENSGMOG00000000582	0.033901565	0.140930787	0.385325341
ENSGMOG00000000583	229.5135932	250.0112163	261.8285694
ENSGMOG00000000584	28.18915107	23.01198423	27.6085607
ENSGMOG00000000585	1.86458606	1.570371628	2.389017116
ENSGMOG00000000586	0.711932859	0.845584723	0.963313353
ENSGMOG00000000587	105.535571	98.00729594	103.9415108
ENSGMOG00000000588	0.237310953	0.201329696	0
ENSGMOG00000000589	57.48010299	61.84848256	67.77872753
ENSGMOG00000000590	0.033901565	0	0.057798801
ENSGMOG00000000591	18.91707312	20.23363443	20.73050336
ENSGMOG00000000592	6.051429303	5.516433666	5.375288511
ENSGMOG00000000593	0.627178947	0.543590179	0.423857875
ENSGMOG00000000594	0.593277383	0.744919875	0.577988012
ENSGMOG00000000595	120.8082259	129.9985846	123.8242984
ENSGMOG00000000596	15.0861963	11.31472891	11.75242291
ENSGMOG00000000597	35.7492	39.7827479	45.31426013
ENSGMOG00000000598	23.76499687	23.75690411	21.88647938
ENSGMOG00000000599	0.542425036	0.825451753	1.001845887
ENSGMOG00000000600	90.07645747	99.03407738	97.66070774
ENSGMOG00000000601	0.203409388	0.402659392	0.211928938
ENSGMOG00000000602	13.40806885	12.36164332	11.63682531
ENSGMOG00000000603	49.83530014	47.8560687	47.52988084
ENSGMOG00000000604	0.389867994	0.100664848	0.288994006
ENSGMOG00000000605	2.779928307	3.160876225	3.255999134
ENSGMOG00000000606	19.67985832	17.7371462	18.55341518
ENSGMOG00000000607	0.067803129	0.603989088	0.269727739
ENSGMOG00000000608	241.1418299	237.1261158	226.6098332
ENSGMOG00000000609	102.2301684	91.30301706	91.45696975
ENSGMOG00000000610	14.64547596	13.48908962	13.52491948
ENSGMOG00000000611	0.220360171	0.040265939	0.096331335
ENSGMOG00000000612	121.9608791	113.167422	107.6984329
ENSGMOG00000000613	0.152557041	0.48319127	0.404591608
ENSGMOG00000000614	32.74891152	39.52101929	39.93897162
ENSGMOG00000000615	62.7517963	74.85438091	78.43297321
ENSGMOG00000000616	0.966194595	1.328775993	1.213774825
ENSGMOG00000000617	27.20600569	25.20647792	28.47554272
ENSGMOG00000000618	0.203409388	0.382526422	0.211928938
ENSGMOG00000000619	15.32350726	16.30770536	16.54972341
ENSGMOG00000000620	0.423769559	0.644255027	0.866982018
ENSGMOG00000000621	2.390060313	2.093828837	2.29268578
ENSGMOG00000000622	8.966963869	9.381963826	9.363405793
ENSGMOG00000000623	231.4459824	205.5978854	204.954549
ENSGMOG00000000624	157.5405713	151.1784686	152.0301134
ENSGMOG00000000625	4.559760455	3.483003738	2.774342457
ENSGMOG00000000626	37.03745946	48.60098858	47.78034232
ENSGMOG00000000627	20.67995448	18.68339577	19.86352134
ENSGMOG00000000628	2.695174396	2.476355259	2.658744855
ENSGMOG00000000629	0.033901565	0.140930787	0.115597602
ENSGMOG00000000630	1.728979801	1.912632111	1.868827905
ENSGMOG00000000631	10.17046942	10.14701667	9.787263668
ENSGMOG00000000632	4.780120626	4.207790643	4.508306493
ENSGMOG00000000633	0.779735989	0.543590179	0.616520546
ENSGMOG00000000634	0.661080512	0.543590179	0.809183217
ENSGMOG00000000635	17.27284723	15.36145579	15.08548711
ENSGMOG00000000636	0	0	0
ENSGMOG00000000637	182.1192057	161.9898733	155.9218993
ENSGMOG00000000638	7.797359887	7.791459229	8.284494837
ENSGMOG00000000639	1.661176671	2.355557441	2.42754965
ENSGMOG00000000640	0	0	0
ENSGMOG00000000641	7.865163016	7.066672324	6.223004261
ENSGMOG00000000642	35.4610367	32.6959426	34.1590915
ENSGMOG00000000643	10.23827255	10.52954309	11.15516863
ENSGMOG00000000644	96.82286885	76.92807678	89.68447318
ENSGMOG00000000645	0.101704694	0.322127513	0
ENSGMOG00000000646	6.593854339	6.100289784	5.953276522
ENSGMOG00000000647	5.492053485	4.570184096	3.814720878
ENSGMOG00000000648	28.27390498	27.07884409	27.03057269
ENSGMOG00000000649	29.54521366	28.83041244	31.26915144
ENSGMOG00000000650	8.068572404	7.549863594	7.745039359
ENSGMOG00000000651	0.067803129	0.120797818	0.038532534
ENSGMOG00000000652	42.00403869	39.56128523	42.09679353
ENSGMOG00000000653	9.577192035	11.01273436	11.4056301
ENSGMOG00000000654	5.153037838	5.858694149	5.221158374
ENSGMOG00000000655	0	0	0.038532534
ENSGMOG00000000656	12.28931721	12.70390381	12.94693147
ENSGMOG00000000657	1.830684495	0.060398909	0.057798801
ENSGMOG00000000658	24.08706174	26.61578579	28.22508125
ENSGMOG00000000659	31.29114424	32.11208649	31.03795624
ENSGMOG00000000660	38.42742361	37.34665858	37.22242797
ENSGMOG00000000661	2.000192319	4.872178639	3.814720878
ENSGMOG00000000662	9.102570128	9.845022127	9.151476855
ENSGMOG00000000663	35.05421792	35.37362756	37.78114971
ENSGMOG00000000664	190.9844649	179.1834293	167.5201921
ENSGMOG00000000665	0.711932859	0.926116601	0.751384415
ENSGMOG00000000666	48.3436313	52.38598686	49.26384488
ENSGMOG00000000667	0.101704694	0.040265939	0.038532534
ENSGMOG00000000668	0.271212518	0.261728605	0.366059074
ENSGMOG00000000669	3.966483073	4.107125795	5.067028238
ENSGMOG00000000670	82.99103044	72.80081802	74.29072579
ENSGMOG00000000671	1.017046942	0.644255027	1.888094172
ENSGMOG00000000672	2.373109531	2.315291502	3.41012927
ENSGMOG00000000673	24.47692973	26.43458906	25.23880985
ENSGMOG00000000674	0.440720341	0.744919875	0.886248285
ENSGMOG00000000675	178.4917383	157.0170298	158.3687153
ENSGMOG00000000676	1.610324324	1.751568354	1.464236297
ENSGMOG00000000677	0.457671124	0.48319127	0.443124142
ENSGMOG00000000678	2.525666572	2.113961806	2.389017116
ENSGMOG00000000679	0.186458606	0.181196726	0.250461472
ENSGMOG00000000680	3.457959602	3.462870768	2.928472594
ENSGMOG00000000681	5.88192148	5.657364453	6.126672926
ENSGMOG00000000682	58.78531323	62.11021117	58.56945187
ENSGMOG00000000683	0.661080512	0.583856118	0.616520546
ENSGMOG00000000684	2.847731437	3.905796099	2.620212321
ENSGMOG00000000685	14.45901735	14.55613701	14.52676537
ENSGMOG00000000686	0	0.040265939	0.057798801
ENSGMOG00000000687	13.44197041	7.791459229	10.94323969
ENSGMOG00000000688	120.0115391	105.1142342	110.2608464
ENSGMOG00000000689	8.390637269	7.690794381	8.303761104
ENSGMOG00000000690	4.763169844	3.523269677	3.467928071
ENSGMOG00000000691	7.949916928	7.127071233	7.301915217
ENSGMOG00000000692	0.678031294	0.98651551	1.271573626
ENSGMOG00000000693	10.86545149	11.11339921	9.190009389
ENSGMOG00000000694	4.59366202	4.751380822	4.469773959
ENSGMOG00000000695	5.136087056	5.778162271	4.450507691
ENSGMOG00000000696	0.016950782	0	0.057798801
ENSGMOG00000000697	0.389867994	0.261728605	0.288994006
ENSGMOG00000000698	0.067803129	0.080531878	0.019266267
ENSGMOG00000000699	29.17229644	27.23990785	27.04983896
ENSGMOG00000000700	0.067803129	0.040265939	0.038532534
ENSGMOG00000000701	14.57767283	16.46876912	13.91024482
ENSGMOG00000000702	2.101897013	2.254892593	2.389017116
ENSGMOG00000000703	0.406818777	0.543590179	0.404591608
ENSGMOG00000000704	0.254261735	0.583856118	1.078910956
ENSGMOG00000000705	103.433674	107.2885949	98.56622229
ENSGMOG00000000706	41.34295818	39.13849287	40.20869936
ENSGMOG00000000707	2.559568137	3.160876225	2.735809923
ENSGMOG00000000708	0.847539118	1.046914418	1.233041092
ENSGMOG00000000709	0.406818777	0.362393453	0.635786813
ENSGMOG00000000710	35.37628279	40.2458062	40.57475843
ENSGMOG00000000711	2.644322048	3.281674042	2.774342457
ENSGMOG00000000712	1.661176671	1.711302415	1.868827905
ENSGMOG00000000713	15.89983386	17.33448681	16.10659926
ENSGMOG00000000714	0.101704694	0.02013297	0.096331335
ENSGMOG00000000715	21.61224751	25.46820652	25.08467972
ENSGMOG00000000716	1.610324324	1.590504597	2.061490576
ENSGMOG00000000717	23.52768592	23.67637223	22.09840832
ENSGMOG00000000718	252.2106908	236.5825256	238.8439128
ENSGMOG00000000719	63.09081195	55.88912357	58.58871814
ENSGMOG00000000720	0.084753912	0.301994544	0.231195205
ENSGMOG00000000721	2.051044666	2.456222289	3.101868997
ENSGMOG00000000722	3.000288478	3.221275133	3.641324475
ENSGMOG00000000723	2.322257184	1.973031019	1.656898967
ENSGMOG00000000724	56.05623727	52.16452419	48.22346646
ENSGMOG00000000725	17.1033394	19.22698595	18.41855131
ENSGMOG00000000726	1.322161024	0.865717692	1.175242291
ENSGMOG00000000727	10.83154993	8.898772556	8.92028165
ENSGMOG00000000728	3.000288478	2.717950894	3.140401531
ENSGMOG00000000729	0.271212518	0.261728605	0.211928938
ENSGMOG00000000730	17.32369957	16.48890209	16.81945115
ENSGMOG00000000731	14.10305093	12.34151036	12.85060013
ENSGMOG00000000732	7.695655192	10.14701667	8.708352712
ENSGMOG00000000733	0.813637553	1.308643023	0.712851881
ENSGMOG00000000734	49.22507198	54.39928382	56.70062397
ENSGMOG00000000735	4.559760455	4.268189552	4.277111288
ENSGMOG00000000736	26.29066344	20.97855431	21.65528418
ENSGMOG00000000737	36.69844381	34.46764393	36.23984835
ENSGMOG00000000738	1.728979801	2.053562898	1.811029104
ENSGMOG00000000739	1.000096159	0.805318783	0.828449484
ENSGMOG00000000740	212.6984171	184.2166717	195.7260071
ENSGMOG00000000741	13.37416728	11.75765424	10.84690836
ENSGMOG00000000742	43.88557554	37.64865312	35.46919766
ENSGMOG00000000743	123.9271698	113.6908792	111.3204911
ENSGMOG00000000744	9.339881081	10.71073982	9.38267206
ENSGMOG00000000745	25.54482902	23.2334469	20.28737922
ENSGMOG00000000746	0.016950782	0.040265939	0.038532534
ENSGMOG00000000747	8.000769275	8.073320803	8.245962303
ENSGMOG00000000748	23.17171949	21.26041588	19.99838521
ENSGMOG00000000749	0.35596643	0.825451753	0.597254279
ENSGMOG00000000750	51.2252643	47.03061695	44.77480465
ENSGMOG00000000751	38.93594709	45.37971344	45.5069228
ENSGMOG00000000752	4.30549872	4.791646761	6.145939193
ENSGMOG00000000753	23.88365235	22.34759624	21.57821911
ENSGMOG00000000754	17.86612461	19.18672001	20.61490576
ENSGMOG00000000755	178.5086891	158.84913	163.8596014
ENSGMOG00000000756	53.37801366	49.72843487	55.69877808
ENSGMOG00000000757	9.560241252	9.281298978	10.34598541
ENSGMOG00000000758	0.101704694	0.100664848	0.038532534
ENSGMOG00000000759	1.373013371	1.187845205	1.348638694
ENSGMOG00000000760	1.661176671	1.811967263	1.155976024
ENSGMOG00000000761	0.237310953	0.120797818	0.134863869
ENSGMOG00000000762	0.033901565	0.140930787	0.077065068
ENSGMOG00000000763	6.034478521	7.006273415	7.263382683
ENSGMOG00000000764	36.49503443	33.17913387	34.1590915
ENSGMOG00000000765	18.45940199	19.64977831	17.51303676
ENSGMOG00000000766	17.15419175	17.9384759	17.68643316
ENSGMOG00000000767	0.474621906	0.724786905	0.751384415
ENSGMOG00000000768	5.220840967	6.039890875	5.490886113
ENSGMOG00000000769	237.2770515	212.7249566	227.7465429
ENSGMOG00000000770	1.033997724	0.98651551	1.888094172
ENSGMOG00000000771	11.17056558	9.865155096	9.999192606
ENSGMOG00000000772	16.25580029	16.48890209	17.22404275
ENSGMOG00000000773	0	0	0
ENSGMOG00000000774	28.07049559	26.55538688	25.20027732
ENSGMOG00000000775	49.05556416	54.23822006	64.65759226
ENSGMOG00000000776	56.22574509	49.7083019	50.0730281
ENSGMOG00000000777	71.39669531	66.27773587	66.48788763
ENSGMOG00000000778	4.94962845	4.932577548	5.645016249
ENSGMOG00000000779	3.135894737	3.644067495	3.217466599
ENSGMOG00000000780	9.746699858	8.576645043	8.901015383
ENSGMOG00000000781	5.458151921	4.630583004	3.853253413
ENSGMOG00000000782	7.949916928	10.3282134	8.669820178
ENSGMOG00000000783	60.78550555	57.47962816	56.95108544
ENSGMOG00000000784	2.220552489	2.617286046	1.926626706
ENSGMOG00000000785	40.41066515	36.27961119	34.31322164
ENSGMOG00000000786	5.186939403	5.234572092	5.413821045
ENSGMOG00000000787	9.424634993	8.536379104	8.457891241
ENSGMOG00000000788	3.390156472	2.556887137	2.639478588
ENSGMOG00000000789	5.119136273	2.738083863	5.028495703
ENSGMOG00000000790	171.7283761	175.6198937	171.5275757
ENSGMOG00000000791	183.8651363	189.0485844	182.3937503
ENSGMOG00000000792	6.729460598	8.536379104	10.23038781
ENSGMOG00000000793	0.033901565	0	0.134863869
ENSGMOG00000000794	8.051621622	8.959171465	7.976234564
ENSGMOG00000000795	30.35885121	31.06517207	30.05537662
ENSGMOG00000000796	233.1241098	201.893419	196.6700542
ENSGMOG00000000797	0.118655477	0.201329696	0.134863869
ENSGMOG00000000798	7.254934851	8.314916438	7.167051347
ENSGMOG00000000799	45.68235847	43.50734727	42.50138514
ENSGMOG00000000800	35.12202105	32.67580964	36.91416769
ENSGMOG00000000801	31.10468563	29.07200808	31.23061891
ENSGMOG00000000802	36.63064068	41.97724158	33.40770709
ENSGMOG00000000803	15.86593229	17.97874184	18.74607785
ENSGMOG00000000804	5.729364438	4.650715974	4.797300499
ENSGMOG00000000805	109.739365	98.38982236	99.62586698
ENSGMOG00000000806	5.424250356	5.737896332	6.415666932
ENSGMOG00000000807	0.406818777	0.241595635	0.366059074
ENSGMOG00000000808	9.695847511	8.355182377	9.190009389
ENSGMOG00000000809	6.81421451	8.757841769	7.224850149
ENSGMOG00000000810	5.661561309	5.093641305	5.028495703
ENSGMOG00000000811	439.5337866	416.2692791	496.5109685
ENSGMOG00000000812	17.93392774	15.40172173	14.89282444
ENSGMOG00000000813	3.101993172	2.798482772	3.333064202
ENSGMOG00000000814	4.746219061	4.248056582	4.084448617
ENSGMOG00000000815	7.729556757	5.355369909	5.741347585
ENSGMOG00000000816	8.594046658	8.777974739	8.034033365
ENSGMOG00000000817	2.932485349	3.201142164	2.75507619
ENSGMOG00000000818	23.08696558	22.79052157	23.40851448
ENSGMOG00000000819	0.779735989	1.006648479	1.348638694
ENSGMOG00000000820	12.25541565	12.14018066	12.61940493
ENSGMOG00000000821	0.101704694	0	0
ENSGMOG00000000822	0.067803129	0.02013297	0.057798801
ENSGMOG00000000823	6.865066857	7.147204202	5.221158374
ENSGMOG00000000824	3733.528471	4059.913982	3849.149698
ENSGMOG00000000825	0.152557041	0.040265939	0.096331335
